CPU Utilization [%],Sampling Rate [µs],Threshold [%],Modeled Arrival Rate [jobs/s],Measured Arrival Rate [jobs/s],Measured Mean Service Time [ms],Measured Mean Service Rate [jobs/s],Modeled MRT (k/λ) [ms],Modeled MRT (W+S) [ms],Measured MRT [ms],Measured Mean Interarrival Time [ms],Modeled Utilization [%],Modeled Busy Probability (1-π₀),Measured Utilization [%],Highest State,Measured Mean CPU Time [ms],Measured Mean CORE Frequency [KHz],Modeled CORE Power [W],Measured CORE Power [W]
30,90000,75,2.67,2.63,112.91,8.86,134.25,132.16,134.3,0.38,29.7,29.63,29.71,4,112.89,2290017,1.69,None
30,90000,75,2.67,2.65,112.75,8.87,139.02,143.77,139.09,0.38,29.86,31.15,29.86,4,112.74,2278310,1.68,None
30,90000,75,2.67,2.83,112.26,8.91,136.44,128.18,136.51,0.35,31.73,30.75,31.74,4,112.25,2289107,1.7,None
40,90000,75,2.67,2.57,112.81,8.86,135.54,137.93,135.6,0.39,28.93,29.27,28.94,5,112.79,2266173,1.66,None
40,90000,75,3.56,3.69,111.43,8.97,148.33,144.31,148.37,0.27,41.12,41.15,41.09,5,111.42,2299037,1.76,None
40,90000,75,3.56,3.49,111.52,8.97,144.36,135.19,144.41,0.29,38.9,37.36,38.87,5,111.51,2304552,1.75,None
40,90000,75,3.56,3.63,111.04,9.01,148.33,145.35,148.37,0.28,40.25,38.57,40.23,5,111.02,2310536,1.76,None
40,90000,75,3.56,3.52,111.51,8.97,153.92,164.04,153.97,0.28,39.25,40.89,39.23,5,111.49,2300155,1.75,None
40,90000,75,3.56,3.69,111.22,8.99,151.38,150.34,151.43,0.27,41,41.14,40.97,5,111.21,2310813,1.77,None
40,90000,75,3.56,3.53,111.5,8.97,144.29,135.49,144.33,0.28,39.36,37.54,39.35,4,111.48,2307620,1.76,None
40,90000,75,3.56,3.57,111.23,8.99,146.86,142.34,146.91,0.28,39.71,38.82,39.68,4,111.22,2310477,1.76,None
40,90000,75,3.56,3.54,111.55,8.96,144.67,136.52,144.72,0.28,39.47,37.66,39.44,5,111.54,2316070,1.77,None
40,90000,75,3.56,3.47,111.25,8.99,150.16,158.72,150.21,0.29,38.57,40.31,38.56,7,111.23,2304384,1.75,None
50,90000,75,3.56,3.54,111.32,8.98,146.27,145.11,146.32,0.28,39.35,39.2,39.32,4,111.3,2304261,1.75,None
50,90000,75,4.45,4.47,110.5,9.05,162.52,157.99,162.55,0.22,49.41,48.77,49.35,6,110.49,2339110,1.84,None
50,90000,75,4.45,4.43,110.41,9.06,166.31,169.51,166.35,0.23,48.95,49.17,48.87,6,110.39,2326147,1.83,None
50,90000,75,4.45,4.54,110.17,9.08,165.69,166.45,165.73,0.22,50.02,50.46,49.95,5,110.15,2341687,1.85,None
50,90000,75,4.45,4.43,110.38,9.06,169.59,177.09,169.63,0.23,48.84,49.96,48.77,8,110.36,2326954,1.83,None
50,90000,75,4.45,4.38,110.46,9.05,164.91,169.89,164.95,0.23,48.4,50.13,48.33,6,110.45,2317868,1.81,None
50,90000,75,4.45,4.46,110.55,9.05,167.67,171.18,167.71,0.22,49.29,51.16,49.21,6,110.53,2319852,1.82,None
50,90000,75,4.45,4.36,110.79,9.03,164.66,165.53,164.7,0.23,48.28,48.18,48.22,5,110.77,2318838,1.81,None
50,90000,75,4.45,4.57,110.24,9.07,165.89,164.31,165.93,0.22,50.32,50.07,50.25,5,110.22,2329041,1.84,None
50,90000,75,4.45,4.42,110.54,9.05,161.04,156.66,161.07,0.23,48.84,47.96,48.77,6,110.53,2326100,1.82,None
60,90000,75,4.45,4.56,110.44,9.05,168.43,170.92,168.47,0.22,50.4,50.49,50.32,6,110.42,2322186,1.83,None
60,90000,75,5.34,5.38,109.64,9.12,191.61,193.49,191.64,0.19,59.02,59.55,58.91,7,109.63,2343213,1.9,None
60,90000,75,5.34,5.29,109.65,9.12,186.68,189.39,186.71,0.19,57.95,59.29,57.84,8,109.63,2352052,1.9,None
60,90000,75,5.34,5.33,109.65,9.12,185.93,184.48,185.96,0.19,58.48,59.42,58.37,8,109.64,2344788,1.89,None
60,90000,75,5.34,5.29,109.62,9.12,191.59,196.67,191.62,0.19,57.95,59.3,57.85,8,109.6,2349279,1.9,None
60,90000,75,5.34,5.25,109.74,9.11,181.85,178.57,181.88,0.19,57.63,55.79,57.51,8,109.73,2343702,1.89,None
60,90000,75,5.34,5.36,109.83,9.11,189.42,190.87,189.46,0.19,58.81,58.53,58.71,8,109.81,2341837,1.89,None
60,90000,75,5.34,5.19,109.59,9.12,180.75,179.36,180.78,0.19,56.84,56.01,56.74,6,109.58,2343862,1.88,None
60,90000,75,5.34,5.12,109.7,9.12,182.45,184.57,182.48,0.2,56.17,55.89,56.06,8,109.69,2345281,1.88,None
60,90000,75,5.34,5.35,109.59,9.12,188.54,192.11,188.57,0.19,58.58,59.34,58.46,8,109.58,2351872,1.9,None
70,90000,75,5.34,5.36,109.7,9.12,186.63,186.1,186.67,0.19,58.77,57.9,58.65,10,109.69,2333207,1.88,None
70,90000,75,6.23,6.38,109.21,9.16,230.82,228.83,230.84,0.16,69.71,69.8,69.55,9,109.2,2362665,1.97,None
70,90000,75,6.23,6.13,109.02,9.17,211.03,206.11,211.06,0.16,66.78,66.35,66.62,8,109.01,2362625,1.96,None
70,90000,75,6.23,6.38,108.81,9.19,218.32,211.08,218.35,0.16,69.4,68.75,69.23,9,108.8,2368629,1.98,None
70,90000,75,6.23,6.34,108.81,9.19,247.35,254.87,247.38,0.16,69,68.4,68.85,16,108.79,2372324,1.98,None
70,90000,75,6.23,6.25,109.06,9.17,221.15,219.45,221.18,0.16,68.18,68.72,68.02,9,109.05,2366329,1.97,None
70,90000,75,6.23,6.39,109.04,9.17,218.1,210.64,218.1,0.16,69.71,68.93,69.54,7,109.02,2364142,1.97,None
70,90000,75,6.23,6.17,109.2,9.16,228.89,232.3,228.92,0.16,67.37,67.77,67.22,9,109.18,2364839,1.96,None
70,90000,75,6.23,6.28,109.03,9.17,220.9,218.73,220.91,0.16,68.47,68.69,68.32,10,109.02,2364185,1.97,None
70,90000,75,6.23,6.11,109.12,9.16,214.32,212.07,214.35,0.16,66.71,66.36,66.56,8,109.1,2360357,1.95,None
80,90000,75,6.23,6.25,109,9.17,224.82,224.6,224.85,0.16,68.13,68.47,67.98,11,108.99,2365882,1.97,None
80,90000,75,7.12,7.24,108.33,9.23,297.31,295.28,297.34,0.14,78.45,78.76,78.24,13,108.32,2381988,2.04,None
80,90000,75,7.12,7.2,108.35,9.23,287.57,283.92,287.59,0.14,77.98,78.16,77.78,11,108.34,2380557,2.04,None
80,90000,75,7.12,7.16,108.52,9.21,308.84,311.45,308.87,0.14,77.7,77.01,77.51,15,108.51,2379420,2.03,None
80,90000,75,7.12,7.05,108.62,9.21,290.73,291.49,290.76,0.14,76.61,76.94,76.41,12,108.6,2372826,2.02,None
80,90000,75,7.12,7.17,108.47,9.22,298.09,298.34,298.11,0.14,77.76,77.51,77.55,16,108.46,2382684,2.04,None
80,90000,75,7.12,7.28,108.37,9.23,332.92,339.63,332.94,0.14,78.86,79.2,78.64,17,108.36,2379296,2.04,None
80,90000,75,7.12,7.1,108.29,9.23,288.63,290.15,288.66,0.14,76.85,77.54,76.65,16,108.27,2380309,2.03,None
80,90000,75,7.12,7.12,108.58,9.21,274.59,267.57,274.61,0.14,77.31,76.37,77.11,12,108.57,2378846,2.03,None
80,90000,75,7.12,7.04,108.53,9.21,280.98,279.52,281,0.14,76.39,75.92,76.2,12,108.52,2379804,2.03,None
90,90000,75,7.12,7.17,108.48,9.22,303.85,305.42,303.88,0.14,77.82,78.32,77.61,11,108.47,2381913,2.04,None
90,90000,75,8.01,8.13,108.16,9.25,509.05,509.16,509.07,0.12,87.95,88.14,87.72,32,108.14,2387892,2.1,None
90,90000,75,8.01,8.06,108.07,9.25,467.83,466.93,467.86,0.12,87.09,87.7,86.84,18,108.05,2388489,2.09,None
90,90000,75,8.01,8.08,108.34,9.23,436.42,427.44,436.44,0.12,87.56,87.55,87.32,15,108.32,2388021,2.1,None
90,90000,75,8.01,8.18,108.22,9.24,509.62,507.83,509.64,0.12,88.49,88.49,88.25,22,108.2,2387157,2.1,None
90,90000,75,8.01,7.9,108.08,9.25,411.68,410.35,411.71,0.13,85.38,85.69,85.14,23,108.06,2387403,2.08,None
90,90000,75,8.01,7.79,108.24,9.24,414.78,417.56,414.78,0.13,84.27,84.8,84.03,16,108.23,2384258,2.07,None
90,90000,75,8.01,7.8,108.07,9.25,432.8,439.16,432.83,0.13,84.29,85.04,84.07,19,108.05,2385146,2.07,None
90,90000,75,8.01,8.06,108.37,9.23,472.93,471.02,472.95,0.12,87.38,86.91,86.98,20,108.35,2386716,2.09,None
90,90000,75,8.01,7.98,108.01,9.26,442.83,442.17,442.85,0.13,86.15,85.78,85.92,21,107.99,2387948,2.09,None
100,90000,75,8.01,8.16,108.12,9.25,570.06,578.04,570.08,0.12,88.19,88.42,87.95,30,108.11,2390053,2.1,None
100,90000,75,8.9,8.7,108.1,9.25,802.86,792.91,802.88,0.11,94.07,94,93.62,34,108.09,2390610,2.13,None
100,90000,75,8.9,8.53,108.13,9.25,667.57,659.32,667.59,0.12,92.22,92.41,91.8,22,108.11,2391408,2.12,None
100,90000,75,8.9,8.8,108.03,9.26,911.32,898.67,911.34,0.11,95.03,95.41,94.76,27,108.01,2391418,2.14,None
100,90000,75,8.9,8.87,108.02,9.26,1080.5,1069.09,1080.52,0.11,95.76,95.82,95.15,31,108,2391771,2.14,None
100,90000,75,8.9,8.93,108.04,9.26,1191.58,1177.11,1191.6,0.11,96.44,96.11,96.15,36,108.02,2392308,2.15,None
100,90000,75,8.9,9.16,108.09,9.25,1692.69,1654,1692.7,0.11,98.96,98.5,98.16,41,108.07,2391970,2.16,None
100,90000,75,8.9,8.77,108.1,9.25,841.88,827.55,841.9,0.11,94.76,94.95,94.33,49,108.08,2390466,2.14,None
100,90000,75,8.9,8.95,107.94,9.26,1135.69,1118.46,1135.71,0.11,96.61,96.73,96.32,36,107.93,2391958,2.15,None
100,90000,75,8.9,9.14,108.02,9.26,1601,1564.75,1601.03,0.11,98.71,97.97,97.44,55,108,2392297,2.16,None
10,90000,75,8.9,8.78,108.18,9.24,1136.98,1137.57,1137,0.11,95,94.28,93.79,60,108.17,2391687,2.13,None
10,90000,80,0.89,0.92,121.24,8.25,129.68,124.05,129.89,1.09,11.15,11.23,11.24,2,121.21,2060834,1.4,None
10,90000,80,0.89,0.89,120.94,8.27,127.91,121.58,128.1,1.12,10.78,10.47,10.86,2,120.92,2050563,1.39,None
10,90000,80,0.89,0.9,121.15,8.25,127.47,132.67,127.68,1.11,10.86,11.71,10.93,2,121.13,2065456,1.4,None
10,90000,80,0.89,0.84,122.07,8.19,128.92,131.47,129.13,1.2,10.19,10.58,10.28,2,122.04,2064714,1.39,None
10,90000,80,0.89,0.94,121.1,8.26,128.41,115.06,128.6,1.06,11.38,10.46,11.46,2,121.07,2077384,1.41,None
10,90000,80,0.89,0.84,122.12,8.19,128.82,109.96,129.02,1.2,10.2,8.78,10.28,2,122.07,2079789,1.41,None
10,90000,80,0.89,0.86,121.4,8.24,129.75,147.58,129.95,1.16,10.48,11.58,10.56,3,121.38,2024766,1.36,None
10,90000,80,0.89,0.97,120.21,8.32,128.22,123.99,128.38,1.03,11.66,11.34,11.73,2,120.19,2070022,1.41,None
10,90000,80,0.89,0.84,121.82,8.21,130.63,152.38,130.83,1.19,10.19,11.75,10.29,2,121.79,2067082,1.4,None
20,90000,80,0.89,0.91,120.46,8.3,128.12,138.87,128.31,1.1,10.96,12.09,11.05,2,120.43,2091110,1.42,None
20,90000,80,1.78,1.7,115.41,8.66,131.42,135.17,131.52,0.59,19.56,20.16,19.6,3,115.39,2214527,1.57,None
20,90000,80,1.78,1.8,115.34,8.67,133.54,141.99,133.63,0.56,20.7,21.77,20.75,4,115.31,2216543,1.58,None
20,90000,80,1.78,1.84,114.7,8.72,130.81,129.98,130.91,0.54,21.14,21.43,21.19,3,114.68,2202343,1.57,None
20,90000,80,1.78,1.72,115.18,8.68,128.54,117.3,128.65,0.58,19.75,17.88,19.79,4,115.17,2201759,1.56,None
20,90000,80,1.78,1.73,115.3,8.67,128.48,121.49,128.58,0.58,19.99,19.52,20.03,3,115.29,2216142,1.57,None
20,90000,80,1.78,1.71,115.61,8.65,130.09,136.79,130.2,0.58,19.77,21.05,19.82,3,115.59,2205890,1.56,None
20,90000,80,1.78,1.75,115.32,8.67,133.72,150.25,133.82,0.57,20.12,22.3,20.16,3,115.3,2209597,1.57,None
20,90000,80,1.78,1.76,115.05,8.69,129.93,131.28,130.02,0.57,20.25,20.45,20.3,3,115.04,2229526,1.59,None
20,90000,80,1.78,1.82,114.78,8.71,131.88,141.4,131.98,0.55,20.85,21.28,20.9,4,114.76,2217215,1.58,None
30,90000,80,1.78,1.86,115.06,8.69,129.69,118.57,129.79,0.54,21.44,20.13,21.49,2,115.04,2231823,1.6,None
30,90000,80,2.67,2.69,113.09,8.84,140.16,148.24,140.17,0.37,30.4,32.48,30.39,4,113.07,2261851,1.67,None
30,90000,80,2.67,2.73,112.62,8.88,136.06,128.54,136.12,0.37,30.76,29.32,30.78,3,112.61,2278861,1.69,None
30,90000,80,2.67,2.73,112.84,8.86,137.44,137.14,137.51,0.37,30.75,30.46,30.75,4,112.83,2292936,1.7,None
30,90000,80,2.67,2.7,112.78,8.87,136.28,132.99,136.34,0.37,30.43,29.65,30.43,4,112.76,2264757,1.67,None
30,90000,80,2.67,2.75,112.72,8.87,138.21,136.64,138.27,0.36,31.03,31.27,31.04,3,112.7,2290151,1.7,None
30,90000,80,2.67,2.62,112.92,8.86,136.35,134.82,136.41,0.38,29.6,29.05,29.61,4,112.91,2276863,1.68,None
30,90000,80,2.67,2.65,112.88,8.86,136.43,134.14,136.5,0.38,29.89,29.36,29.9,3,112.86,2270607,1.67,None
30,90000,80,2.67,2.86,112.5,8.89,137.84,129.79,137.9,0.35,32.14,30.31,32.14,4,112.49,2293458,1.71,None
30,90000,80,2.67,2.66,112.56,8.88,136.31,135.15,136.38,0.38,29.96,29.9,29.96,3,112.54,2288271,1.69,None
40,90000,80,2.67,2.64,112.95,8.85,136.89,136.07,136.96,0.38,29.82,30.49,29.82,4,112.93,2273021,1.68,None
40,90000,80,3.56,3.42,111.54,8.97,144.84,143.5,144.89,0.29,38.18,37.83,38.15,5,111.53,2304501,1.75,None
40,90000,80,3.56,3.55,110.9,9.02,145.83,143.76,145.88,0.28,39.35,38.84,39.32,4,110.88,2312453,1.76,None
40,90000,80,3.56,3.46,111.69,8.95,147.51,145.41,147.56,0.29,38.66,38.4,38.64,4,111.68,2308237,1.75,None
40,90000,80,3.56,3.58,111.61,8.96,149.08,150.16,149.13,0.28,39.9,40.84,39.87,6,111.6,2303848,1.76,None
40,90000,80,3.56,3.7,111.32,8.98,153.25,158.18,153.3,0.27,41.21,42.8,41.17,6,111.31,2316412,1.78,None
40,90000,80,3.56,3.53,111.34,8.98,148.87,151.23,148.93,0.28,39.25,39.31,39.22,5,111.33,2314462,1.76,None
40,90000,80,3.56,3.54,111.24,8.99,147.4,147.23,147.44,0.28,39.38,39.92,39.36,4,111.23,2317360,1.77,None
40,90000,80,3.56,3.52,111.37,8.98,146.73,144.39,146.78,0.28,39.24,37.35,39.21,5,111.35,2304396,1.75,None
40,90000,80,3.56,3.53,111.48,8.97,151.24,157.08,151.29,0.28,39.37,40.14,39.34,6,111.47,2304006,1.75,None
50,90000,80,3.56,3.46,111.56,8.96,145.29,144.93,145.34,0.29,38.56,39.63,38.53,4,111.55,2299845,1.75,None
50,90000,80,4.45,4.51,110.49,9.05,163.84,161.08,163.87,0.22,49.78,48.34,49.7,6,110.48,2321630,1.83,None
50,90000,80,4.45,4.57,110.36,9.06,165.11,166.35,165.15,0.22,50.38,52.54,50.3,7,110.35,2321987,1.83,None
50,90000,80,4.45,4.48,110.43,9.06,162.52,158.2,162.55,0.22,49.49,49.18,49.42,6,110.42,2332727,1.83,None
50,90000,80,4.45,4.49,110.45,9.05,169.74,173.89,169.78,0.22,49.63,50.2,49.55,7,110.44,2340326,1.84,None
50,90000,80,4.45,4.39,110.67,9.04,165.41,168.59,165.44,0.23,48.59,49.26,48.51,5,110.66,2328574,1.83,None
50,90000,80,4.45,4.4,110.42,9.06,157.9,153.74,157.94,0.23,48.57,48.52,48.49,5,110.4,2324408,1.82,None
50,90000,80,4.45,4.48,110.32,9.06,162.75,161.27,162.79,0.22,49.44,48.81,49.37,5,110.3,2334466,1.84,None
50,90000,80,4.45,4.52,110.28,9.07,164.86,163.69,164.9,0.22,49.87,49.5,49.79,6,110.27,2343404,1.85,None
50,90000,80,4.45,4.43,110.63,9.04,158.64,150.77,158.67,0.23,49.04,47.56,48.97,5,110.61,2332767,1.83,None
60,90000,80,4.45,4.47,110.63,9.04,163.32,161.89,163.36,0.22,49.39,49.65,49.32,6,110.61,2320264,1.82,None
60,90000,80,5.34,5.29,109.92,9.1,187.96,187.82,187.99,0.19,58.18,58.83,58.07,7,109.9,2344505,1.89,None
60,90000,80,5.34,5.34,109.8,9.11,189.03,190.77,189.06,0.19,58.67,59.2,58.56,8,109.79,2347295,1.9,None
60,90000,80,5.34,5.35,109.69,9.12,188.35,188.4,188.38,0.19,58.63,58.14,58.51,8,109.67,2345554,1.9,None
60,90000,80,5.34,5.3,109.88,9.1,186.45,187.43,186.48,0.19,58.22,59.33,58.1,7,109.86,2356206,1.9,None
60,90000,80,5.34,5.43,109.72,9.11,189.03,187.8,189.06,0.18,59.62,59.16,59.5,7,109.71,2345960,1.9,None
60,90000,80,5.34,5.16,109.86,9.1,180.41,181.79,180.45,0.19,56.71,58.04,56.6,6,109.85,2341737,1.88,None
60,90000,80,5.34,5.37,109.93,9.1,182.16,177.75,182.19,0.19,59.01,58.97,58.9,6,109.91,2341607,1.89,None
60,90000,80,5.34,5.38,109.48,9.13,189.78,191.93,189.81,0.19,58.86,59.55,58.76,7,109.47,2346762,1.9,None
60,90000,80,5.34,5.33,109.8,9.11,194.22,197.74,194.26,0.19,58.5,59.13,58.39,8,109.78,2344643,1.89,None
70,90000,80,5.34,5.35,109.89,9.1,186.6,184.44,186.64,0.19,58.76,58.06,58.64,8,109.88,2342445,1.89,None
70,90000,80,6.23,6.15,109.29,9.15,225.79,228.71,225.82,0.16,67.23,67.89,67.09,8,109.28,2354628,1.95,None
70,90000,80,6.23,6.1,109.23,9.15,219.12,219.23,219.14,0.16,66.63,66.91,66.48,9,109.22,2357334,1.95,None
70,90000,80,6.23,6.25,109.09,9.17,216.56,211.33,216.58,0.16,68.18,67.41,68.04,9,109.07,2358756,1.96,None
70,90000,80,6.23,6.11,109.11,9.16,241.4,253.82,241.43,0.16,66.61,68.21,66.46,13,109.1,2361105,1.95,None
70,90000,80,6.23,6.12,109.51,9.13,215.17,212.65,215.2,0.16,67.04,67.29,66.88,9,109.5,2352942,1.95,None
70,90000,80,6.23,6.32,109.23,9.15,228.35,227.95,228.38,0.16,69.02,70.38,68.86,9,109.22,2357746,1.96,None
70,90000,80,6.23,6.07,109.33,9.15,212.23,210.86,212.26,0.16,66.38,66.92,66.24,8,109.31,2353277,1.95,None
70,90000,80,6.23,6.22,109.2,9.16,221.27,220.12,221.29,0.16,67.94,67.89,67.78,10,109.19,2360161,1.96,None
70,90000,80,6.23,6.22,109.32,9.15,225.54,225.12,225.57,0.16,68.01,67.51,67.87,9,109.3,2356473,1.96,None
80,90000,80,6.23,6.28,109.12,9.16,212.86,205.04,212.89,0.16,68.55,67.43,68.38,8,109.1,2364389,1.97,None
80,90000,80,7.12,7.21,108.4,9.22,301.94,301.62,301.96,0.14,78.18,78.87,77.98,15,108.39,2379475,2.04,None
80,90000,80,7.12,7.3,108.44,9.22,302.75,299.15,302.78,0.14,79.18,78.26,78.98,13,108.43,2379335,2.04,None
80,90000,80,7.12,7,108.6,9.21,278.01,276.98,278.03,0.14,76.06,76.11,75.87,12,108.58,2369632,2.01,None
80,90000,80,7.12,7.1,108.72,9.2,291.43,289.92,291.43,0.14,77.13,76.82,76.94,15,108.7,2374180,2.02,None
80,90000,80,7.12,7.14,108.84,9.19,287.31,283.17,287.33,0.14,77.75,76.75,77.55,13,108.83,2372448,2.03,None
80,90000,80,7.12,7.29,108.46,9.22,296.17,291.05,296.19,0.14,79.03,79.11,78.83,11,108.44,2377953,2.04,None
80,90000,80,7.12,7.15,108.59,9.21,300.56,302.68,300.58,0.14,77.63,78.75,77.31,13,108.58,2375471,2.03,None
80,90000,80,7.12,7.26,108.53,9.21,324.81,327.78,324.83,0.14,78.81,80.14,78.48,15,108.52,2379969,2.04,None
80,90000,80,7.12,7.07,108.77,9.19,289.78,290.18,289.82,0.14,76.84,77.55,76.66,12,108.75,2371838,2.02,None
90,90000,80,7.12,7.21,108.67,9.2,302.29,300.71,302.31,0.14,78.33,78.76,78.15,13,108.66,2374745,2.03,None
90,90000,80,8.01,7.89,108.47,9.22,471.81,478.18,471.84,0.13,85.53,85.87,85.16,20,108.46,2380052,2.08,None
90,90000,80,8.01,8.02,108.23,9.24,446,442.83,446.03,0.12,86.76,86.77,86.39,19,108.22,2387678,2.09,None
90,90000,80,8.01,7.93,108.17,9.24,456.04,460.94,456.06,0.13,85.8,86.44,85.57,23,108.15,2383482,2.08,None
90,90000,80,8.01,7.82,108.33,9.23,386.34,381.6,386.36,0.13,84.66,84.45,84.45,20,108.32,2381413,2.07,None
90,90000,80,8.01,7.98,108.5,9.22,440.1,437.2,440.13,0.13,86.62,86.69,86.38,27,108.48,2384796,2.09,None
90,90000,80,8.01,8.11,108.3,9.23,540.53,545.52,540.55,0.12,87.81,87.84,87.57,22,108.28,2384915,2.09,None
90,90000,80,8.01,8.04,108.29,9.23,451.85,448.85,451.87,0.12,87.01,87.21,86.78,18,108.28,2386170,2.09,None
90,90000,80,8.01,7.97,108.38,9.23,431.34,428.6,431.36,0.13,86.38,86.4,86.15,18,108.36,2380656,2.08,None
90,90000,80,8.01,7.87,108.26,9.24,420.37,419.23,420.39,0.13,85.18,84.97,84.8,22,108.24,2387622,2.08,None
100,90000,80,8.01,8.02,108.21,9.24,561.53,577.41,561.55,0.12,86.8,87.5,86.57,24,108.2,2385256,2.09,None
100,90000,80,8.9,8.87,108.13,9.25,1207.36,1198.79,1207.37,0.11,95.95,95.95,95.34,51,108.12,2391632,2.14,None
100,90000,80,8.9,9,107.97,9.26,1302.99,1281.75,1303.01,0.11,97.13,96.64,96.53,35,107.95,2392010,2.15,None
100,90000,80,8.9,8.78,108.05,9.26,929.96,918.73,929.98,0.11,94.88,94.66,94.46,38,108.03,2391472,2.14,None
100,90000,80,8.9,9,108.09,9.25,1493.03,1479.14,1493.04,0.11,97.23,96.93,96.95,47,108.08,2392244,2.15,None
100,90000,80,8.9,8.92,108.26,9.24,1484.17,1479.52,1484.19,0.11,96.53,97.09,96.09,46,108.24,2390987,2.15,None
100,90000,80,8.9,8.92,108.05,9.26,1041.79,1022.71,1041.81,0.11,96.34,96.29,95.91,42,108.03,2391543,2.15,None
100,90000,80,8.9,8.98,107.94,9.26,1416.31,1401.25,1416.33,0.11,96.89,96.85,96.46,50,107.92,2392098,2.15,None
100,90000,80,8.9,8.92,107.96,9.26,1472.58,1471.3,1472.6,0.11,96.27,95.92,95.83,60,107.95,2391750,2.15,None
100,90000,80,8.9,8.87,108.08,9.25,1204.1,1194.6,1204.12,0.11,95.85,95.4,95.25,43,108.06,2390894,2.14,None
10,90000,80,8.9,9.11,108.13,9.25,2646.64,2628.64,2646.66,0.11,98.53,98.64,98.07,65,108.11,2392243,2.16,None
10,90000,85,0.89,0.93,119.83,8.35,128.9,141.58,129.1,1.07,11.18,12.14,11.27,2,119.79,2055798,1.39,None
10,90000,85,0.89,0.81,122.55,8.16,129.75,131.96,129.77,1.23,9.93,9.66,10,3,122.53,2093889,1.42,None
10,90000,85,0.89,0.85,121.62,8.22,128.22,108.42,128.45,1.17,10.34,8.82,10.42,2,121.6,2055717,1.39,None
10,90000,85,0.89,0.9,120.46,8.3,129.21,124.38,129.44,1.11,10.8,10.41,10.88,2,120.44,2094039,1.42,None
10,90000,85,0.89,0.91,121.37,8.24,128.43,113.54,128.61,1.1,11,9.93,11.08,2,121.35,2111830,1.44,None
10,90000,85,0.89,0.94,121.17,8.25,130.1,135.36,130.26,1.06,11.33,11.59,11.41,2,121.14,2139879,1.46,None
10,90000,85,0.89,0.84,122.35,8.17,131.52,136.46,131.7,1.18,10.3,9.9,10.4,3,122.32,2086464,1.41,None
10,90000,85,0.89,0.81,122.15,8.19,129.06,123.96,129.31,1.23,9.91,9.86,10,2,122.13,2080125,1.41,None
10,90000,85,0.89,0.85,121.35,8.24,129.6,145.33,129.78,1.17,10.31,11.76,10.41,2,121.32,2051386,1.38,None
20,90000,85,0.89,0.87,121.02,8.26,127.92,112.3,128.12,1.14,10.53,9.2,10.61,2,121,2064558,1.4,None
20,90000,85,1.78,1.71,115.44,8.66,130.9,135.37,131.01,0.58,19.74,19.74,19.79,3,115.42,2233632,1.59,None
20,90000,85,1.78,1.73,115.84,8.63,130.26,126.58,130.36,0.58,19.98,20,20.01,3,115.83,2225112,1.58,None
20,90000,85,1.78,1.75,115.61,8.65,128.24,112.65,128.34,0.57,20.23,18.1,20.28,2,115.59,2243282,1.6,None
20,90000,85,1.78,1.72,115.25,8.68,132.38,141.1,132.47,0.58,19.77,20.89,19.81,3,115.23,2201790,1.56,None
20,90000,85,1.78,1.82,115.27,8.68,133.28,138.12,133.37,0.55,20.98,21.11,21,3,115.25,2228771,1.59,None
20,90000,85,1.78,1.85,114.87,8.71,130.93,131.74,131.03,0.54,21.29,22.17,21.32,3,114.85,2244737,1.61,None
20,90000,85,1.78,1.75,115.04,8.69,131.83,144.21,131.93,0.57,20.17,22.81,20.21,2,115.02,2199362,1.56,None
20,90000,85,1.78,1.79,115.84,8.63,131.78,135.52,131.89,0.56,20.77,20.96,20.82,3,115.82,2236224,1.6,None
20,90000,85,1.78,1.79,115.06,8.69,132.06,140.96,132.16,0.56,20.63,22.12,20.68,3,115.05,2238274,1.6,None
30,90000,85,1.78,1.73,116.16,8.61,133.32,147.29,133.42,0.58,20.11,22.81,20.17,3,116.14,2219900,1.58,None
30,90000,85,2.67,2.87,112.47,8.89,138.42,135.66,138.48,0.35,32.32,32.66,32.32,4,112.46,2280942,1.7,None
30,90000,85,2.67,2.77,112.41,8.9,139.94,147.3,140.01,0.36,31.1,32.74,31.1,4,112.39,2278217,1.69,None
30,90000,85,2.67,2.6,112.87,8.86,136.1,135.03,136.16,0.38,29.33,29.57,29.33,3,112.86,2279408,1.68,None
30,90000,85,2.67,2.67,112.89,8.86,140.22,151.12,140.29,0.37,30.18,32.89,30.2,4,112.87,2292592,1.69,None
30,90000,85,2.67,2.68,112.58,8.88,136.17,135.91,136.24,0.37,30.11,29.56,30.12,4,112.56,2280196,1.68,None
30,90000,85,2.67,2.69,112.8,8.86,141.73,151.58,141.8,0.37,30.31,31.54,30.31,6,112.79,2285123,1.69,None
30,90000,85,2.67,2.59,112.99,8.85,135.34,131.14,135.41,0.39,29.28,28.52,29.28,3,112.97,2276135,1.68,None
30,90000,85,2.67,2.65,112.81,8.86,136.52,133.29,136.59,0.38,29.84,29.52,29.85,4,112.79,2285567,1.69,None
30,90000,85,2.67,2.7,112.78,8.87,138.95,137.52,139.01,0.37,30.45,29.91,30.46,4,112.76,2274535,1.68,None
40,90000,85,2.67,2.71,113.01,8.85,138.02,132.99,138.09,0.37,30.63,30.26,30.63,3,112.99,2287051,1.69,None
40,90000,85,3.56,3.59,111.48,8.97,148.87,145.09,148.92,0.28,40.04,38.28,40.01,8,111.46,2312180,1.76,None
