CPU Utilization [%],Sampling Rate [µs],Threshold [%],Modeled Arrival Rate [jobs/s],Measured Arrival Rate [jobs/s],Measured Mean Service Time [ms],Measured Mean Service Rate [jobs/s],Modeled MRT (k/λ) [ms],Modeled MRT (W+S) [ms],Measured MRT [ms],Measured Mean Interarrival Time [ms],Modeled Utilization [%],Modeled Busy Probability (1-π₀),Measured Utilization [%],Highest State,Measured Mean CPU Time [ms],Measured Mean CORE Frequency [KHz],Modeled CORE Power [W],Measured CORE Power [W]
60,100000,80,5.16,5.14,121.02,8.26,215.22,217.71,217.72,0.19,62.14,62.32,61.86,7,120.97,2010670,1.71,4.1
60,100000,80,5.16,5.19,121.38,8.24,229.13,226.63,226.64,0.19,63.04,64.27,62.85,10,121.33,1999700,1.72,3.83
60,100000,80,5.16,5.13,121.55,8.23,217.87,219.43,219.43,0.19,62.33,62.52,62.15,8,121.49,2010160,1.72,4.02
60,100000,80,5.16,5.14,121.45,8.23,222.33,222.46,222.46,0.19,62.47,62.82,62.29,7,121.4,2000920,1.71,3.99
60,100000,80,5.16,5.17,121.49,8.23,226.28,225.24,225.24,0.19,62.81,63.08,62.63,10,121.44,2001860,1.72,4.11
60,100000,80,5.16,5.19,121.45,8.23,217.83,221.43,221.43,0.19,62.99,62.8,62.8,9,121.4,2010910,1.73,4.19
60,100000,80,5.16,5.16,121.31,8.24,218.91,220.62,220.63,0.19,62.58,61.7,62.39,9,121.26,2004170,1.72,4.17
60,100000,80,5.16,5.11,121.2,8.25,219.75,218.99,219,0.2,61.97,62.73,61.79,8,121.15,2011880,1.71,4.02
60,100000,80,5.16,4.99,121.24,8.25,221.58,218.65,218.65,0.2,60.46,61.2,60.29,9,121.19,1996390,1.68,4.23
60,100000,80,5.16,5.06,121.36,8.24,208.78,213.77,213.77,0.2,61.43,59.84,61.25,7,121.31,2010280,1.7,3.88
70,100000,80,6.02,5.89,121.12,8.26,326.56,310.35,310.35,0.17,71.38,72.57,71.03,15,121.07,2020110,1.88,4.97
70,100000,80,6.02,6.11,120.91,8.27,267.4,274.06,274.07,0.16,73.92,74.55,73.67,10,120.86,2036860,1.94,4.37
70,100000,80,6.02,5.96,121.17,8.25,295.41,290.81,290.81,0.17,72.26,71.89,72.02,13,121.12,2034170,1.91,4.9
70,100000,80,6.02,6.02,121.17,8.25,290.89,288.95,288.95,0.17,72.99,74.05,72.75,10,121.13,2034860,1.92,4.34
70,100000,80,6.02,5.96,121.21,8.25,285.28,284.16,284.17,0.17,72.24,71.91,72.01,10,121.16,2031100,1.9,4.47
70,100000,80,6.02,6.14,121.17,8.25,287.21,289.29,289.29,0.16,74.44,74.92,74.19,10,121.12,2039830,1.95,4.6
70,100000,80,6.02,5.98,121.48,8.23,311.85,304.49,304.49,0.17,72.6,72.9,72.37,16,121.43,2026660,1.91,4.34
70,100000,80,6.02,6.23,121.42,8.24,320.25,316.85,316.86,0.16,75.58,76.59,75.33,12,121.37,2035300,1.97,4.46
70,100000,80,6.02,6.01,121.21,8.25,268.72,273.96,273.96,0.17,72.85,71.69,72.49,13,121.16,2028410,1.91,4.7
70,100000,80,6.02,6.04,121.25,8.25,296.41,293.97,293.97,0.17,73.23,73.1,73,12,121.2,2030780,1.92,4.52
80,100000,80,6.88,6.85,121.3,8.24,403.73,406.58,406.58,0.15,83.13,82.81,82.83,13,121.25,2055210,2.11,5.78
80,100000,80,6.88,6.85,121.04,8.26,413.39,414.01,414.01,0.15,82.89,83.25,82.6,16,120.98,2051750,2.11,4.98
80,100000,80,6.88,6.82,121.13,8.26,329.06,342.47,342.48,0.15,82.55,81.79,82.12,12,121.08,2053330,2.1,4.9
80,100000,80,6.88,6.81,120.88,8.27,393.82,395.81,395.81,0.15,82.28,81.81,81.86,17,120.83,2055590,2.1,5.15
80,100000,80,6.88,6.95,121.32,8.24,418.18,422.49,422.49,0.14,84.26,83.97,83.96,15,121.27,2056260,2.14,5.92
80,100000,80,6.88,6.91,121.01,8.26,390.75,397.86,397.86,0.14,83.6,82.41,83.16,16,120.96,2050570,2.12,5.35
80,100000,80,6.88,6.91,121.05,8.26,422.17,422.23,422.24,0.14,83.6,84.35,83.31,16,121,2058740,2.13,5.35
80,100000,80,6.88,6.82,121.13,8.26,444.04,438.61,438.61,0.15,82.59,82.45,82.3,22,121.08,2053000,2.1,5.13
80,100000,80,6.88,6.96,120.91,8.27,406.94,413.55,413.56,0.14,84.13,84.27,83.84,15,120.86,2055900,2.13,5.25
80,100000,80,6.88,6.86,120.87,8.27,364.37,373.18,373.19,0.15,82.86,82.39,82.56,16,120.82,2054510,2.11,4.61
90,100000,80,7.74,7.9,120.95,8.27,1174,1184.24,1184.24,0.13,95.49,95.15,94.81,38,120.9,2079230,2.35,5.6
90,100000,80,7.74,7.84,121.12,8.26,1059.55,1069.87,1069.87,0.13,94.9,94.43,94.38,28,121.07,2074540,2.34,5.18
90,100000,80,7.74,7.85,120.91,8.27,958.45,973.86,973.87,0.13,94.96,95.12,94.43,27,120.85,2075120,2.34,5.43
90,100000,80,7.74,7.67,120.75,8.28,665.7,680.95,680.96,0.13,92.57,92.5,92.07,21,120.7,2068060,2.29,5.34
90,100000,80,7.74,7.7,121.18,8.25,912.67,916.12,916.12,0.13,93.35,93.55,92.69,31,121.13,2072050,2.31,5.11
90,100000,80,7.74,7.86,120.87,8.27,1119.23,1127.8,1127.8,0.13,94.99,94.9,94.62,38,120.83,2073670,2.34,5.55
90,100000,80,7.74,7.72,120.67,8.29,777.02,786.15,786.15,0.13,93.1,93.65,92.59,23,120.62,2071080,2.3,5.58
90,100000,80,7.74,7.75,121.11,8.26,817.88,833.39,833.4,0.13,93.82,93.48,93.31,27,121.06,2071020,2.32,4.73
90,100000,80,7.74,7.77,120.93,8.27,930.22,939.17,939.18,0.13,93.96,93.89,93.45,32,120.88,2069990,2.32,5.33
90,100000,80,7.74,7.73,121.15,8.25,994.03,995.49,995.49,0.13,93.67,93.92,93.17,29,121.1,2074240,2.32,5.55
100,100000,80,8.1,8.16,120.9,8.27,1738.94,1777.48,1777.48,0.12,98.67,98.43,98.25,45,120.85,2080730,2.41,6.04
100,100000,80,8.1,7.94,121.03,8.26,1359.34,1368.24,1368.25,0.13,96.08,96.18,95.52,41,120.98,2075840,2.36,5.84
100,100000,80,8.1,8.14,120.78,8.28,3363.48,3370.38,3370.39,0.12,98.27,98.07,97.86,87,120.73,2080720,2.41,5.73
100,100000,80,8.1,8.21,120.76,8.28,2592.94,2634.84,2634.84,0.12,99.14,97.32,97.12,87,120.71,2078650,2.39,5.69
100,100000,80,8.1,7.86,120.81,8.28,1083.56,1090.55,1090.55,0.13,94.97,94.13,93.96,41,120.76,2067130,2.32,5.39
100,100000,80,8.1,8.03,120.71,8.28,2002.77,2002.88,2002.88,0.12,96.89,97.08,96.49,48,120.66,2077700,2.38,5.47
100,100000,80,8.1,8.23,120.94,8.27,4468.11,4513.42,4513.42,0.12,99.57,98.02,97.7,106,120.89,2080900,2.4,5.83
100,100000,80,8.1,8.01,120.89,8.27,1474.06,1490.13,1490.14,0.12,96.85,96.65,96.13,36,120.84,2075920,2.37,5.42
100,100000,80,8.1,8.08,120.89,8.27,2059.25,2074.49,2074.49,0.12,97.62,97.38,97.05,56,120.84,2077960,2.39,5.72
100,100000,80,8.1,8.1,121,8.26,2286.28,2305.14,2305.15,0.12,98.03,97.45,97.3,71,120.95,2079390,2.4,5.9
10,100000,85,0.86,0.87,121.99,8.2,106.82,128.71,128.73,1.15,10.55,8.85,10.6,2,121.93,1601060,0.76,1.33
10,100000,85,0.86,0.89,121.58,8.22,116.49,129.49,129.51,1.12,10.78,9.58,10.83,3,121.52,1665510,0.77,1.3
10,100000,85,0.86,0.8,122.12,8.19,167.1,131.96,131.98,1.25,9.79,12.56,9.84,2,122.07,1549010,0.75,1.24
10,100000,85,0.86,0.9,121.49,8.23,118.35,129.33,129.35,1.1,10.97,9.95,11.02,3,121.44,1627840,0.77,1.34
10,100000,85,0.86,0.89,122.48,8.16,124.15,130.31,130.34,1.12,10.94,10.53,10.99,2,122.43,1607430,0.77,1.37
10,100000,85,0.86,0.79,121.46,8.23,113.75,128.18,128.2,1.26,9.64,9.02,9.7,1,121.4,1550410,0.75,1.24
10,100000,85,0.86,0.83,121.76,8.21,157.73,130.67,130.7,1.2,10.09,12.26,10.14,2,121.7,1598390,0.76,1.25
10,100000,85,0.86,0.86,122.4,8.17,140.12,129.29,129.32,1.16,10.51,11.25,10.56,2,122.36,1604640,0.76,1.38
10,100000,85,0.86,0.82,122.07,8.19,132.63,130.33,130.36,1.21,10.05,10.11,10.11,2,122.01,1579720,0.75,1.23
10,100000,85,0.86,0.87,121.32,8.24,138.06,129.78,129.81,1.13,10.58,10.89,10.63,2,121.27,1606320,0.76,1.31
20,100000,85,1.72,1.78,121.41,8.24,127.19,137.82,137.83,0.56,21.57,19.78,21.58,4,121.36,1839560,0.97,1.74
20,100000,85,1.72,1.64,121.93,8.2,138.34,137.83,137.84,0.61,19.94,20.48,19.95,3,121.88,1787290,0.93,1.62
20,100000,85,1.72,1.7,121.9,8.2,150.45,140.97,140.98,0.59,20.72,20.97,20.73,5,121.84,1791620,0.94,1.87
20,100000,85,1.72,1.75,121.83,8.21,140.88,139.42,139.44,0.57,21.3,20.25,21.31,5,121.78,1852410,0.97,1.67
20,100000,85,1.72,1.7,121.85,8.21,120.24,135.93,135.95,0.59,20.73,19.38,20.74,2,121.8,1828850,0.95,1.81
20,100000,85,1.72,1.64,122.05,8.19,135.67,137.98,137.99,0.61,20.04,19.74,20.05,3,122.01,1812550,0.94,1.71
20,100000,85,1.72,1.73,121.8,8.21,130.5,136.61,136.63,0.58,21.05,21.11,21.06,2,121.76,1794950,0.95,1.72
20,100000,85,1.72,1.79,121.84,8.21,140.9,139.5,139.52,0.56,21.77,21.82,21.77,3,121.79,1839950,0.97,1.77
20,100000,85,1.72,1.71,122.04,8.19,127.36,137.14,137.16,0.58,20.89,19.46,20.9,2,121.99,1792680,0.95,1.52
20,100000,85,1.72,1.79,122,8.2,119.36,136.87,136.88,0.56,21.86,19.62,21.87,2,121.95,1822660,0.97,1.67
30,100000,85,2.58,2.56,121.92,8.2,154.85,151.34,151.34,0.39,31.17,32.03,31.13,4,121.87,1882900,1.13,2.14
30,100000,85,2.58,2.6,121.53,8.23,149.5,150.23,150.24,0.38,31.56,31.89,31.52,4,121.48,1891110,1.14,2.19
30,100000,85,2.58,2.51,121.43,8.24,156.41,150.45,150.46,0.4,30.52,30.89,30.49,4,121.38,1900100,1.13,2.04
30,100000,85,2.58,2.57,121.96,8.2,155.62,151.09,151.1,0.39,31.28,32.45,31.25,3,121.91,1891740,1.14,2.18
30,100000,85,2.58,2.66,121.32,8.24,158.87,152.44,152.45,0.38,32.23,33.24,32.19,4,121.27,1907890,1.16,2.52
30,100000,85,2.58,2.62,121.8,8.21,143.08,148.96,148.96,0.38,31.95,30.61,31.91,4,121.75,1904040,1.15,2.33
30,100000,85,2.58,2.52,121.83,8.21,142.18,147.88,147.88,0.4,30.66,30.09,30.63,4,121.78,1892740,1.13,2.31
30,100000,85,2.58,2.54,121.62,8.22,156.58,151.14,151.15,0.39,30.87,31.44,30.84,3,121.57,1898530,1.13,2.13
30,100000,85,2.58,2.65,121.78,8.21,156.43,152.49,152.5,0.38,32.25,33.03,32.22,4,121.74,1896390,1.16,2.3
30,100000,85,2.58,2.57,121.74,8.21,144.67,148.86,148.87,0.39,31.33,30.56,31.3,4,121.7,1871130,1.13,2.27
40,100000,85,3.44,3.46,121.78,8.21,162.76,164.82,164.83,0.29,42.07,41.77,41.99,6,121.73,1952930,1.34,2.55
40,100000,85,3.44,3.46,121.62,8.22,168.67,167.06,167.06,0.29,42.1,40.67,42.02,5,121.57,1947190,1.34,2.72
40,100000,85,3.44,3.43,121.94,8.2,169.18,167.41,167.41,0.29,41.83,42.14,41.74,5,121.89,1955360,1.34,2.55
40,100000,85,3.44,3.5,121.71,8.22,160.4,163.86,163.86,0.29,42.56,42.46,42.47,4,121.66,1946950,1.35,2.67
40,100000,85,3.44,3.41,121.42,8.24,162.37,164.83,164.83,0.29,41.38,39.99,41.31,5,121.37,1952980,1.33,2.74
40,100000,85,3.44,3.41,121.74,8.21,169.09,166.23,166.23,0.29,41.51,42.85,41.44,5,121.69,1945690,1.33,2.5
40,100000,85,3.44,3.45,121.53,8.23,167.5,167.52,167.53,0.29,41.87,42.03,41.78,5,121.47,1946970,1.33,2.77
40,100000,85,3.44,3.47,121.57,8.23,166.64,166.71,166.71,0.29,42.23,42.19,42.14,5,121.52,1946090,1.34,2.99
40,100000,85,3.44,3.52,121.52,8.23,176.07,169.97,169.98,0.28,42.76,44.57,42.67,4,121.47,1940250,1.35,2.71
40,100000,85,3.44,3.26,121.69,8.22,147.86,157.51,157.51,0.31,39.71,38.7,39.64,6,121.64,1939370,1.29,2.4
50,100000,85,4.3,4.23,121.39,8.24,183.37,184.5,184.51,0.24,51.35,51.05,51.22,7,121.34,1973730,1.51,3.34
50,100000,85,4.3,4.12,121.57,8.23,187.06,184.58,184.59,0.24,50.09,50.13,49.97,6,121.53,1971110,1.48,2.99
50,100000,85,4.3,4.38,121.26,8.25,185.81,187.96,187.96,0.23,53.07,52.98,52.94,7,121.21,1985910,1.54,3.26
50,100000,85,4.3,4.39,121.1,8.26,189.66,190.45,190.45,0.23,53.16,53.16,53.03,8,121.05,1980780,1.54,3.33
50,100000,85,4.3,4.26,121.64,8.22,178.32,182.68,182.68,0.23,51.76,50.38,51.63,7,121.59,1982310,1.52,3.28
50,100000,85,4.3,4.26,121.72,8.22,183.88,186.96,186.97,0.23,51.81,51.77,51.68,7,121.67,1982410,1.52,3.26
50,100000,85,4.3,4.27,121.59,8.22,175.38,183.25,183.25,0.23,51.96,50.77,51.83,5,121.54,1994250,1.53,3.11
50,100000,85,4.3,4.31,121.6,8.22,187.5,189.19,189.2,0.23,52.37,51.31,52.24,7,121.55,1977240,1.53,3.28
50,100000,85,4.3,4.28,121.59,8.22,177.79,183.53,183.54,0.23,52.06,50.98,51.93,6,121.54,1982740,1.52,3.21
50,100000,85,4.3,4.36,121.49,8.23,175.76,183.52,183.52,0.23,52.91,52.02,52.78,5,121.44,1981210,1.54,3.44
60,100000,85,5.16,5.12,121.51,8.23,218.39,219.04,219.04,0.2,62.21,61.2,61.93,7,121.46,2011660,1.71,3.98
60,100000,85,5.16,5.14,121.23,8.25,213.27,217.14,217.14,0.19,62.29,62.27,62.11,7,121.18,2007750,1.71,3.93
60,100000,85,5.16,5,121.41,8.24,207.1,210.73,210.74,0.2,60.71,60.16,60.53,7,121.36,2006040,1.69,3.78
60,100000,85,5.16,4.97,121.45,8.23,230.53,224.55,224.55,0.2,60.38,60.55,60.11,11,121.4,1999500,1.68,3.9
60,100000,85,5.16,5.16,121.72,8.22,221.73,223.17,223.18,0.19,62.83,62.03,62.64,8,121.67,2005350,1.72,4.01
60,100000,85,5.16,5.01,121.42,8.24,198.87,205.16,205.17,0.2,60.85,60.13,60.68,7,121.37,2010860,1.69,3.84
60,100000,85,5.16,5.22,121.31,8.24,224.54,225.52,225.52,0.19,63.35,62.74,63.16,8,121.26,2006420,1.73,4.16
60,100000,85,5.16,5.16,121.27,8.25,223.36,222.88,222.88,0.19,62.62,63.08,62.43,8,121.22,2007690,1.72,4.2
60,100000,85,5.16,5.17,121.53,8.23,214.4,218.1,218.1,0.19,62.79,62.51,62.61,7,121.48,2004750,1.72,3.88
60,100000,85,5.16,5.13,121.54,8.23,217.68,218.47,218.47,0.2,62.29,61.66,62.11,7,121.49,2006070,1.71,4.09
70,100000,85,6.02,6.05,121.3,8.24,241.56,255.37,255.37,0.17,73.35,72.15,73.11,9,121.26,2029950,1.92,4.74
70,100000,85,6.02,6.24,121.13,8.26,288.44,294.07,294.08,0.16,75.59,75.34,75.33,9,121.08,2038500,1.97,4.62
70,100000,85,6.02,6.03,121.33,8.24,310.6,304.75,304.76,0.17,73.14,73.14,72.9,13,121.27,2033290,1.92,4.32
70,100000,85,6.02,5.99,121.21,8.25,272.13,275.51,275.51,0.17,72.63,72.17,72.39,11,121.16,2030170,1.91,4.39
70,100000,85,6.02,6,121.12,8.26,292.02,289.09,289.09,0.17,72.63,72.79,72.39,12,121.07,2024260,1.91,4.56
70,100000,85,6.02,6.02,121.29,8.25,257.79,266.24,266.24,0.17,72.95,71.31,72.72,11,121.24,2032330,1.92,4.65
70,100000,85,6.02,6,121.04,8.26,271.64,274.26,274.26,0.17,72.56,72.65,72.32,8,120.99,2025700,1.91,4.64
70,100000,85,6.02,6.04,121.08,8.26,279.68,281.2,281.2,0.17,73.18,73.83,72.94,9,121.03,2031520,1.92,4.49
70,100000,85,6.02,5.98,121.33,8.24,272.68,275.15,275.15,0.17,72.6,73.21,72.36,10,121.28,2032400,1.91,4.79
70,100000,85,6.02,5.99,121.27,8.25,263.39,268.95,268.96,0.17,72.64,72.03,72.41,12,121.22,2030790,1.91,4.37
80,100000,85,6.88,6.79,121.08,8.26,392.13,393.93,393.94,0.15,82.23,82.2,81.94,16,121.03,2050370,2.09,5.65
80,100000,85,6.88,6.75,121.2,8.25,424.19,418.34,418.34,0.15,81.79,81.79,81.37,16,121.15,2049770,2.08,5.3
80,100000,85,6.88,6.87,120.97,8.27,414.41,415.04,415.04,0.15,83.12,82.36,82.83,17,120.92,2052340,2.11,4.72
80,100000,85,6.88,6.85,120.81,8.28,423.31,420.11,420.12,0.15,82.77,82.97,82.48,13,120.76,2054430,2.11,4.82
80,100000,85,6.88,6.91,120.93,8.27,371.68,381.79,381.79,0.14,83.58,83.07,83.29,18,120.88,2051930,2.12,5.34
80,100000,85,6.88,6.82,121.35,8.24,375.98,381.84,381.84,0.15,82.7,83.62,82.41,13,121.3,2057760,2.11,4.5
80,100000,85,6.88,7.01,120.9,8.27,440.26,442.45,442.45,0.14,84.73,84.96,84.43,14,120.85,2052840,2.14,5.45
80,100000,85,6.88,6.72,121.32,8.24,406.15,402.83,402.83,0.15,81.53,82.47,81.25,17,121.27,2049890,2.08,4.99
80,100000,85,6.88,6.95,121.02,8.26,409.21,415.91,415.91,0.14,84.13,83.6,83.83,17,120.97,2052260,2.13,5.13
80,100000,85,6.88,6.89,121.02,8.26,400.21,404.75,404.76,0.15,83.34,82.89,83.05,17,120.97,2052580,2.12,5.3
90,100000,85,7.74,7.87,121.01,8.26,1339.85,1340.7,1340.71,0.13,95.27,94.53,94.75,37,120.96,2075660,2.35,5.69
90,100000,85,7.74,7.58,120.83,8.28,806.84,805.37,805.37,0.13,91.63,92.11,91.14,29,120.78,2069750,2.28,5.76
90,100000,85,7.74,7.77,120.86,8.27,961.52,968.54,968.55,0.13,93.89,93.5,93.53,35,120.81,2074340,2.32,5.58
90,100000,85,7.74,7.63,121.04,8.26,922.41,917.77,917.77,0.13,92.33,92.31,91.83,27,120.99,2072410,2.29,5.1
90,100000,85,7.74,7.76,121.07,8.26,1006.5,1011.04,1011.04,0.13,93.99,94.33,93.48,32,121.02,2069000,2.32,5.8
90,100000,85,7.74,7.72,120.77,8.28,842.35,849.78,849.78,0.13,93.2,92.4,92.69,26,120.73,2073330,2.31,5.75
90,100000,85,7.74,7.73,121.14,8.26,891.95,898.37,898.37,0.13,93.6,93.01,92.63,35,121.09,2070480,2.3,5.87
90,100000,85,7.74,7.94,120.77,8.28,1486.08,1485.86,1485.87,0.13,95.9,96.03,95.52,42,120.73,2077800,2.36,5.63
90,100000,85,7.74,7.54,121.06,8.26,575.78,590.75,590.75,0.13,91.22,90.8,90.72,17,121.01,2071360,2.27,5.31
90,100000,85,7.74,7.64,120.83,8.28,666.76,681.56,681.56,0.13,92.34,91.41,91.84,23,120.79,2068370,2.29,5.45
100,100000,85,8.1,7.97,120.97,8.27,1234.2,1253.28,1253.28,0.13,96.42,96.01,95.85,36,120.92,2075340,2.37,6.08
100,100000,85,8.1,7.99,120.81,8.28,1933.55,1927.66,1927.66,0.13,96.47,96.7,96.07,68,120.76,2074230,2.37,5.93
100,100000,85,8.1,8.01,120.93,8.27,1770.56,1779.17,1779.18,0.12,96.85,95.78,95.34,61,120.88,2076900,2.36,5.74
100,100000,85,8.1,8.18,120.97,8.27,3761.04,3781.21,3781.22,0.12,98.92,98.17,97.7,74,120.92,2077680,2.4,5.59
100,100000,85,8.1,8,121.05,8.26,1604.03,1615.16,1615.17,0.13,96.8,96.14,96.24,49,121,2075330,2.37,5.72
100,100000,85,8.1,8.24,120.81,8.28,3992.8,4038.4,4038.4,0.12,99.55,99.31,98.8,86,120.76,2082240,2.43,6.09
100,100000,85,8.1,8.03,120.72,8.28,1658.26,1668.18,1668.18,0.12,96.9,96.86,96.5,62,120.67,2077190,2.38,5.89
100,100000,85,8.1,7.99,120.86,8.27,1830.16,1828.05,1828.05,0.13,96.61,96.64,96.05,52,120.81,2076450,2.37,5.58
100,100000,85,8.1,8.09,120.94,8.27,2426.14,2437.3,2437.3,0.12,97.82,97.88,97.25,49,120.89,2078560,2.39,5.96
100,100000,85,8.1,7.94,121.16,8.25,1928.22,1919.55,1919.55,0.13,96.22,95.3,95.36,57,121.11,2076330,2.36,5.81
10,100000,90,0.86,0.87,122.11,8.19,116.15,128.98,129,1.15,10.64,9.74,10.69,2,122.06,1585760,0.76,1.61
10,100000,90,0.86,0.87,122.22,8.18,121.63,128.55,128.58,1.15,10.65,10.6,10.7,1,122.17,1612540,0.77,1.49
10,100000,90,0.86,0.85,122.14,8.19,153.3,130.61,130.65,1.18,10.34,12,10.39,2,122.09,1580260,0.76,1.34
10,100000,90,0.86,0.9,122.32,8.18,143.37,131.69,131.71,1.11,11.03,12,11.08,2,122.27,1599200,0.77,1.35
10,100000,90,0.86,0.86,121.77,8.21,141.28,130.43,130.46,1.16,10.49,11.21,10.54,2,121.72,1578380,0.76,1.49
10,100000,90,0.86,0.89,122.33,8.17,100.9,128.24,128.26,1.12,10.89,8.61,10.94,2,122.28,1651200,0.77,1.28
10,100000,90,0.86,0.82,121.91,8.2,107.35,127.99,128.02,1.22,9.96,8.36,10.01,2,121.85,1593040,0.75,1.41
10,100000,90,0.86,0.82,121.59,8.22,115.44,129.05,129.07,1.21,10.01,8.9,10.07,2,121.53,1588270,0.76,1.33
10,100000,90,0.86,0.86,121.95,8.2,127.83,130.16,130.18,1.16,10.51,10.24,10.56,2,121.89,1666510,0.77,1.34
10,100000,90,0.86,0.84,121.35,8.24,108.98,128.2,128.22,1.19,10.17,8.94,10.23,2,121.29,1597500,0.76,1.35
20,100000,90,1.72,1.68,122.01,8.2,136.98,137.5,137.51,0.59,20.54,20.68,20.55,3,121.96,1812110,0.95,1.89
20,100000,90,1.72,1.76,121.26,8.25,133.05,136.65,136.67,0.57,21.28,21.17,21.29,3,121.22,1810580,0.96,2
20,100000,90,1.72,1.7,121.96,8.2,133.47,138.83,138.84,0.59,20.75,20.56,20.76,3,121.91,1798580,0.95,1.95
20,100000,90,1.72,1.67,121.97,8.2,136.19,137.21,137.22,0.6,20.37,20.35,20.38,3,121.91,1789980,0.94,2.18
20,100000,90,1.72,1.74,121.98,8.2,156.06,141.97,141.98,0.58,21.16,22.23,21.17,5,121.93,1823540,0.96,1.97
20,100000,90,1.72,1.68,121.89,8.2,122.87,135.52,135.53,0.59,20.52,18.8,20.53,3,121.83,1810550,0.94,1.86
20,100000,90,1.72,1.67,122.03,8.19,141.21,139.37,139.38,0.6,20.32,20.51,20.33,3,121.98,1812500,0.94,1.87
20,100000,90,1.72,1.77,121.91,8.2,160.51,142.48,142.5,0.56,21.62,24.33,21.63,3,121.86,1815790,0.96,1.92
20,100000,90,1.72,1.66,122.13,8.19,145.96,139.3,139.31,0.6,20.21,21.04,20.23,3,122.08,1788060,0.94,1.93
20,100000,90,1.72,1.64,122.15,8.19,147.73,139.1,139.11,0.61,20.05,21.41,20.07,3,122.1,1768730,0.93,1.84
30,100000,90,2.58,2.57,121.95,8.2,147.13,149,149.01,0.39,31.28,31.73,31.24,4,121.9,1889720,1.14,2.53
30,100000,90,2.58,2.53,121.95,8.2,145.44,148.69,148.7,0.39,30.83,31.3,30.8,3,121.9,1897400,1.13,2.3
30,100000,90,2.58,2.55,121.5,8.23,139.97,146.83,146.84,0.39,31,30.4,30.97,4,121.45,1888830,1.13,2.48
30,100000,90,2.58,2.46,121.76,8.21,163.15,152.43,152.43,0.41,29.91,31.2,29.88,4,121.71,1890120,1.12,2.33
30,100000,90,2.58,2.49,121.95,8.2,136.16,146.23,146.23,0.4,30.35,29.13,30.31,3,121.9,1881620,1.12,2.32
30,100000,90,2.58,2.67,121.39,8.24,141.98,148.36,148.37,0.37,32.45,31.1,32.41,3,121.35,1916440,1.16,2.76
30,100000,90,2.58,2.68,122.34,8.17,127.13,147.02,147.03,0.37,32.73,29.65,32.69,3,122.29,1899880,1.16,2.47
30,100000,90,2.58,2.6,121.32,8.24,160,152.93,152.94,0.38,31.5,32.95,31.47,4,121.28,1883860,1.14,2.43
30,100000,90,2.58,2.54,121.78,8.21,162.13,152.94,152.94,0.39,30.91,31.8,30.88,3,121.73,1893290,1.13,2.42
30,100000,90,2.58,2.54,122.32,8.18,141.28,149.1,149.11,0.39,31.11,30.1,31.08,3,122.26,1886630,1.13,2.27
40,100000,90,3.44,3.46,121.57,8.23,166.77,165.94,165.95,0.29,42.1,42.51,42.02,5,121.51,1950900,1.34,3.19
40,100000,90,3.44,3.45,121.57,8.23,169.41,168.1,168.1,0.29,41.98,41.45,41.9,5,121.52,1927830,1.33,2.86
40,100000,90,3.44,3.49,121.66,8.22,174.16,168.87,168.88,0.29,42.5,43.1,42.42,5,121.61,1947590,1.35,2.93
40,100000,90,3.44,3.39,121.44,8.23,150.71,159.8,159.81,0.29,41.21,39.5,41.13,5,121.39,1950010,1.32,3
40,100000,90,3.44,3.34,121.86,8.21,161.18,163.04,163.04,0.3,40.68,39.68,40.61,5,121.81,1947220,1.31,2.72
40,100000,90,3.44,3.4,121.52,8.23,160.59,163.47,163.47,0.29,41.3,40.45,41.22,5,121.47,1957910,1.33,2.96
40,100000,90,3.44,3.5,121.48,8.23,169.37,168.39,168.4,0.29,42.5,43.15,42.41,5,121.43,1944980,1.34,3.17
40,100000,90,3.44,3.33,121.65,8.22,160.76,163.61,163.61,0.3,40.55,40.14,40.47,6,121.6,1947360,1.31,2.98
40,100000,90,3.44,3.52,121.56,8.23,164.8,165.8,165.81,0.28,42.73,43.09,42.65,5,121.51,1956800,1.35,3.21
40,100000,90,3.44,3.43,121.71,8.22,164.18,165.84,165.85,0.29,41.71,41.62,41.63,4,121.66,1945650,1.33,2.79
50,100000,90,4.3,4.15,121.14,8.25,186.75,184.34,184.34,0.24,50.21,50.63,50.09,6,121.09,1981160,1.49,3.71
50,100000,90,4.3,4.43,121.49,8.23,191.25,192.73,192.74,0.23,53.78,52.46,53.64,6,121.44,1982540,1.55,3.71
50,100000,90,4.3,4.23,121.67,8.22,181.83,185.66,185.67,0.24,51.51,50.4,51.38,6,121.62,1973740,1.51,3.34
50,100000,90,4.3,4.42,121.36,8.24,198.76,195.23,195.23,0.23,53.58,54.5,53.44,7,121.31,1980290,1.55,3.47
50,100000,90,4.3,4.39,121.47,8.23,197.55,194.28,194.29,0.23,53.31,53.24,53.17,5,121.42,1985420,1.55,3.67
50,100000,90,4.3,4.35,121.92,8.2,182.53,185.95,185.95,0.23,52.97,53.23,52.84,5,121.87,1975900,1.54,3.6
50,100000,90,4.3,4.34,121.5,8.23,205.12,196.94,196.95,0.23,52.69,53.37,52.55,7,121.45,1988480,1.54,3.68
50,100000,90,4.3,4.37,120.98,8.27,184.44,187.33,187.34,0.23,52.91,52.52,52.78,5,120.93,1970800,1.53,3.67
