CPU Utilization [%],Sampling Rate [µs],Threshold [%],Modeled Arrival Rate [jobs/s],Measured Arrival Rate [jobs/s],Measured Mean Service Time [ms],Measured Mean Service Rate [jobs/s],Modeled MRT (k/?) [ms],Modeled MRT (W+S) [ms],Measured MRT [ms],Measured Mean Interarrival Time [ms],Modeled Utilization [%],Modeled Busy Probability (1-??),Measured Utilization [%],Highest State,Measured Mean CPU Time [ms],Measured Mean CORE Frequency [KHz],Modeled CORE Power [W],Measured CORE Power [W],,,,ceff
80,50000,80,6.88,6.688333333,121.041358,8.261638968,430.7354033,420.2582721,420.262325,0.149495934,80.95649494,80.71508658,80.67,21,120.984988,2049580,2.071569144,4.876666667,,,,
80,50000,80,6.88,7.058333333,120.859148,8.274094403,480.539411,478.3132065,478.316274,0.141657931,85.3064153,85.66875221,84.86,17,120.80196,2061020,2.155503367,5.226833333,,,,
80,50000,80,6.88,6.96,121.017904,8.263240124,514.3034852,503.4752909,503.478985,0.143647138,84.22846118,84.1494074,83.79,22,120.960543,2057530,2.133561733,5.487333333,,,,
80,50000,80,6.88,6.851666667,120.952306,8.267721659,389.306202,393.9971548,394.001084,0.145940585,82.87248833,82.39085492,82.44,16,120.896527,2050360,2.103924078,5.649333333,,,,
80,50000,80,6.88,6.963333333,120.974889,8.266178281,420.6206599,424.1508563,424.154476,0.143603817,84.23884771,84.6356348,83.94,16,120.917813,2066100,2.142720372,5.368166667,,,,
80,50000,80,6.88,7.005,121.122368,8.256113355,508.7022159,500.1864282,500.189416,0.142734511,84.84621878,85.08385869,84.54,18,121.067153,2060400,2.149255925,5.4065,,,,
80,50000,80,6.88,6.923333333,121.013404,8.2635474,387.8074097,395.0570191,395.060225,0.144435109,83.78161337,83.98122518,83.35,11,120.956542,2059050,2.126768612,5.401,,,,
80,50000,80,6.88,6.891666667,121.204552,8.250515212,385.9583104,393.9381881,393.941204,0.145056005,83.53013709,82.87994197,83.24,15,121.146428,2056040,2.122535842,5.2135,,,,
80,50000,80,6.88,6.841666667,121.074658,8.259366712,471.9731456,461.1438901,461.146923,0.146112359,82.83524518,83.1202046,82.55,21,121.018066,2050330,2.105877481,5.645,,,,
90,50000,80,7.74,7.691666667,120.888807,8.272064427,907.8082907,910.169044,910.172098,0.12994896,92.98364072,92.57935218,92.63,33,120.833614,2074880,2.307275343,6.188,,,,
90,50000,80,7.74,7.733333333,121.038724,8.261818755,1026.83365,1026.137173,1026.139966,0.129306695,93.60327989,92.73785152,92.79,35,120.985269,2071470,2.307350498,5.836,,,,
90,50000,80,7.74,8.005,120.91354,8.270372367,1800.022587,1807.503585,1807.506504,0.124903308,96.79128877,96.36723223,95.94,66,120.85877,2078020,2.370130125,5.596,,,,
90,50000,80,7.74,7.621666667,121.05557,8.260669046,670.7988488,683.8948943,683.898074,0.131200141,92.26452027,91.84432054,91.76,30,120.998475,2071340,2.288554086,5.663666667,,,,
90,50000,80,7.74,7.825,120.911392,8.270519291,1453.4751,1438.488811,1438.49155,0.127777695,94.61316424,94.84612927,94.1,61,120.855762,2074180,2.333403182,5.685,,,,
90,50000,80,7.74,7.573333333,121.084633,8.258686302,897.1870889,887.2606392,887.263613,0.131941731,91.70142873,92.45241501,91.05,30,121.0304,2072840,2.276895045,5.305666667,,,,
90,50000,80,7.74,7.588333333,120.776044,8.27978767,638.9805792,652.4360645,652.438819,0.131716378,91.64888806,90.75436477,91.31,21,120.721527,2069460,2.278851805,5.852666667,,,,
90,50000,80,7.74,7.85,120.940079,8.268557523,751.012273,778.1480044,778.150678,0.127366757,94.93796202,94.22566607,94.26,27,120.884881,2076810,2.338528958,6.012166667,,,,
90,50000,80,7.74,7.873333333,120.954189,8.267592948,1060.875941,1074.969035,1074.971654,0.126892506,95.23126481,95.56566832,94.86,37,120.898503,2073460,2.346600402,6.022666667,,,,
90,50000,80,7.74,7.606666667,120.926425,8.269491139,948.8883122,936.9980636,937.000803,0.1314021,91.98470062,91.85014788,91.64,34,120.869658,2069900,2.285195019,5.6305,,,,
100,50000,80,8.1,8.025,120.891305,8.2718935,1417.075119,1436.822116,1436.824713,0.124549574,97.01527226,96.61509708,96.45,44,120.837664,2076910,2.378455734,6.120666667,,,,
100,50000,80,8.1,8.245,120.722415,8.283465834,5473.321912,5509.7528,5509.755309,0.121268728,99.53563117,98.32238504,97.82,90,120.669593,2078860,2.405085866,5.642166667,,,,
100,50000,80,8.1,8.236666667,121.101781,8.257516873,2150.063652,2206.845808,2206.848256,0.121380503,99.74750028,99.29185635,98.84,50,121.049466,2083470,2.427734101,6.154,,,,
100,50000,80,8.1,8.315,120.641498,8.289021743,5390.815602,5469.235734,5469.238121,0.120253126,100.3134056,99.01793767,98.42,89,120.58964,2081440,2.418282418,5.8835,,,,
100,50000,80,8.1,8.04,120.908451,8.270720464,1919.565815,1929.741853,1929.744373,0.124372737,97.2103946,96.91159706,96.65,46,120.855905,2078740,2.383676461,5.889,,,,
100,50000,80,8.1,8.115,120.883975,8.27239508,2649.851196,2659.610621,2659.614219,0.123111772,98.09734571,98.04908101,97.53,61,120.831146,2080500,2.401235502,6.183833333,,,,
100,50000,80,8.1,8.123333333,120.793605,8.278583953,2824.341947,2835.767153,2835.769661,0.123090973,98.1246718,97.80490307,97.72,79,120.740496,2081010,2.405143832,5.851833333,,,,
100,50000,80,8.1,8.123333333,120.824314,8.276479848,1828.829345,1861.477129,1861.480498,0.123077125,98.14961774,97.94850754,97.58,50,120.771778,2078770,2.400636931,6.078166667,,,,
100,50000,80,8.1,8.133333333,120.75809,8.281018688,2154.12708,2178.202394,2178.204844,0.122866619,98.21657987,97.8895605,97.65,70,120.705748,2078330,2.401527311,6.191,,,,
100,50000,80,8.1,8.171666667,120.828672,8.276181336,2123.196747,2160.132992,2160.136676,0.122341233,98.73716314,98.38890588,98,44,120.776438,2079630,2.409038478,5.799666667,,,,
10,50000,85,0.86,0.758333333,122.33611,8.174201387,136.0659099,130.3771454,130.404353,1.31727041,9.277155008,9.879253568,9.33,2,122.270094,1580380,0.743999846,1.632333333,,,,
10,50000,85,0.86,0.826666667,121.384711,8.23826981,104.7656174,127.5064661,127.53255,1.208095314,10.03446944,8.257804632,10.09,2,121.324697,1613800,0.758074542,1.558,,,,
10,50000,85,0.86,0.886666667,122.193199,8.18376152,127.078259,129.8087177,129.836172,1.12527356,10.83446364,10.89201878,10.88,2,122.127283,1640550,0.772271682,1.5955,,,,
10,50000,85,0.86,0.875,121.996898,8.196929728,143.5367677,130.1895656,130.21425,1.138450625,10.67472858,11.79828735,10.72,2,121.943244,1689950,0.77549786,1.574166667,,,,
10,50000,85,0.86,0.936666667,122.32652,8.174842217,153.7366548,133.0907615,133.113127,1.066599379,11.45791737,13.51111111,11.51,2,122.277408,1676970,0.785650788,1.691166667,,,,
10,50000,85,0.86,0.821666667,121.999057,8.196784669,140.5698009,130.7455466,130.773221,1.216213654,10.02425585,10.13171226,10.08,3,121.943142,1607820,0.757297832,1.626666667,,,,
10,50000,85,0.86,0.881666667,121.736259,8.214479467,144.5883783,130.4573152,130.481263,1.134116377,10.73308017,11.80358829,10.78,2,121.687304,1623020,0.768864656,1.658666667,,,,
10,50000,85,0.86,0.825,121.900019,8.203444168,134.5442314,129.9465355,129.971905,1.210679606,10.05675157,10.6962664,10.11,2,121.841294,1614050,0.758383893,1.630833333,,,,
10,50000,85,0.86,0.853333333,121.602323,8.223527111,109.7560976,128.3167897,128.341732,1.171581902,10.37673156,8.780487805,10.43,2,121.541318,1597310,0.761078317,1.632,,,,
10,50000,85,0.86,0.841666667,122.120779,8.18861465,178.6291389,132.8775484,132.904063,1.187645132,10.2784989,14.04549951,10.33,2,122.0692,1621480,0.76230002,1.745333333,,,,
20,50000,85,1.72,1.711666667,122.070436,8.191991712,144.4217798,139.2638393,139.275525,0.583940421,20.89438963,21.70316302,20.9,4,122.010636,1865900,0.961565361,2.277666667,,,,
20,50000,85,1.72,1.705,121.910692,8.202725976,145.553109,138.9467331,138.95934,0.586371961,20.78577299,21.98339033,20.8,3,121.856309,1845590,0.955865899,2.285833333,,,,
20,50000,85,1.72,1.788333333,122.037972,8.194170909,130.7444315,138.4956311,138.511358,0.558482555,21.82445733,20.68001863,21.83,3,121.978107,1862670,0.976090145,2.037,,,,
20,50000,85,1.72,1.766666667,121.510992,8.22970814,128.6328094,137.4359907,137.447574,0.565371506,21.46694192,19.89627534,21.48,3,121.456375,1890270,0.976067956,2.236833333,,,,
20,50000,85,1.72,1.64,122.053137,8.19315279,136.8777019,138.2517335,138.264484,0.609033964,20.01671447,19.40071102,20.03,3,121.993228,1856890,0.945603064,2.046333333,,,,
20,50000,85,1.72,1.715,122.001307,8.1966335,123.4712993,137.0148044,137.026704,0.582230392,20.92322415,19.13550267,20.93,3,121.937705,1885710,0.966043192,2.358666667,,,,
20,50000,85,1.72,1.665,122.00345,8.196489526,140.610846,137.5515381,137.564234,0.600312834,20.31357443,20.91045523,20.33,3,121.945041,1838560,0.946889491,2.043833333,,,,
20,50000,85,1.72,1.79,121.795654,8.210473586,143.2392876,139.8492888,139.860846,0.558607867,21.80142207,21.91717078,21.81,3,121.734794,1861070,0.975429428,2.302333333,,,,
20,50000,85,1.72,1.713333333,121.543248,8.227524083,127.1164799,136.541493,136.553579,0.583433439,20.82440982,18.66796305,20.84,3,121.490451,1853740,0.958146627,1.950833333,,,,
20,50000,85,1.72,1.813333333,121.988377,8.197502292,130.7114486,138.7665782,138.778324,0.551075181,22.12055903,21.3137345,22.13,2,121.930858,1874500,0.983490589,2.270166667,,,,
30,50000,85,2.58,2.6,121.781013,8.211460681,144.9239642,149.7724707,149.780498,0.383909613,31.66306338,30.63120795,31.63,4,121.721811,1939030,1.158516489,2.835166667,,,,
30,50000,85,2.58,2.471666667,121.722615,8.215400236,146.7252386,147.6217603,147.630018,0.403295868,30.08577301,30.67071116,30.06,3,121.662426,1963190,1.138645157,2.483166667,,,,
30,50000,85,2.58,2.645,121.709579,8.216280166,160.2786419,152.7438346,152.751798,0.377807259,32.19218365,33.76377953,32.15,4,121.648126,1959920,1.173606754,2.7175,,,,
30,50000,85,2.58,2.611666667,121.806728,8.209727134,144.8536349,148.8565148,148.865083,0.382811185,31.81185713,30.52631579,31.77,4,121.752144,1929460,1.158059378,2.747666667,,,,
30,50000,85,2.58,2.63,121.655888,8.219906298,157.2942498,151.3995454,151.407584,0.3796945,31.99549854,33.82958505,31.96,5,121.593848,1928490,1.160981654,2.826333333,,,,
30,50000,85,2.58,2.5,122.04675,8.193581558,159.8133955,152.2475412,152.256654,0.399940426,30.5116875,30.82305898,30.48,5,121.991133,1928930,1.136105708,2.79,,,,
30,50000,85,2.58,2.586666667,121.480089,8.231801674,151.4019622,150.6696535,150.679156,0.386523338,31.42284969,31.30434783,31.39,4,121.422618,1937660,1.154038772,2.592333333,,,,
30,50000,85,2.58,2.563333333,121.921479,8.20200024,152.6489796,150.6469893,150.654853,0.3899648,31.25253912,32.10919727,31.22,4,121.869179,1927240,1.148116715,2.6755,,,,
30,50000,85,2.58,2.726666667,121.4547,8.233522457,140.7380681,149.3050923,149.312887,0.366037074,33.1166482,32.08065995,33.07,3,121.396495,1940820,1.183525702,2.676,,,,
30,50000,85,2.58,2.561666667,121.777352,8.211707543,156.2752908,151.6903858,151.698264,0.389979728,31.19529834,31.64227642,31.16,4,121.718171,1922890,1.1458384,2.612,,,,
40,50000,85,3.44,3.393333333,121.180366,8.252161906,168.4387627,164.3522296,164.358429,0.294484304,41.12053753,42.96587282,41.04,5,121.123997,1981320,1.33430841,3.060833333,,,,
40,50000,85,3.44,3.333333333,121.697294,8.217109577,156.1109723,161.7721587,161.778378,0.299958507,40.56576467,39.39015246,40.49,4,121.639192,1982890,1.325347876,2.942833333,,,,
40,50000,85,3.44,3.496666667,121.705576,8.216550407,171.2376606,167.8503076,167.856419,0.28596246,42.55638307,44.10293066,42.47,4,121.644809,1991810,1.36321762,3.476666667,,,,
40,50000,85,3.44,3.47,121.892532,8.203948048,173.5333903,168.52563,168.531557,0.287921414,42.2967086,43.64945978,42.21,5,121.836503,1973640,1.351636939,3.329166667,,,,
40,50000,85,3.44,3.4,121.652845,8.220111909,164.3916572,165.5833683,165.58956,0.29395901,41.3619673,40.74981622,41.28,5,121.594792,1975650,1.336321724,3.180666667,,,,
40,50000,85,3.44,3.481666667,121.602103,8.223541989,159.5888902,164.2009831,164.207027,0.286946633,42.33779886,41.44532185,42.25,6,121.541766,1956980,1.3458637,3.253166667,,,,
40,50000,85,3.44,3.463333333,121.690011,8.217601361,169.201016,166.4523501,166.459988,0.288683022,42.14530714,42.8915083,42.06,5,121.631042,1958520,1.343201675,2.911333333,,,,
40,50000,85,3.44,3.391666667,121.811808,8.209384758,154.2642663,162.043903,162.050049,0.294776443,41.31450488,39.49889462,41.24,4,121.756812,1979350,1.337032507,3.891666667,,,,
40,50000,85,3.44,3.383333333,121.428935,8.23526946,163.2493635,164.3122207,164.319137,0.295362782,41.08345634,40.99975376,41,5,121.374203,1982380,1.334013905,3.521333333,,,,
40,50000,85,3.44,3.265,121.563345,8.226163898,153.4128897,158.3688583,158.375272,0.306245279,39.69043214,38.60678745,39.62,4,121.504454,1971510,1.306082838,2.9065,,,,
50,50000,85,4.3,4.365,121.585154,8.224688353,187.9025644,189.2619314,189.268815,0.229062539,53.07191972,52.81542279,52.94,7,121.527906,1999340,1.549519391,4.152333333,,,,
50,50000,85,4.3,4.368333333,121.511405,8.229680169,185.7384672,188.278613,188.283376,0.228764009,53.08023208,53.67156208,52.94,6,121.457648,1999880,1.549779499,3.673833333,,,,
50,50000,85,4.3,4.335,121.663714,8.219377554,195.655022,193.152785,193.157634,0.230649815,52.74122002,52.8733423,52.61,7,121.608918,1992920,1.540666132,3.809333333,,,,
50,50000,85,4.3,4.353333333,121.041563,8.261624976,186.9325967,187.46172,187.466569,0.229653746,52.69342709,53.35885167,52.56,6,120.984894,1992010,1.539357972,3.3155,,,,
50,50000,85,4.3,4.308333333,121.279832,8.245394007,174.4291086,180.8478358,180.852617,0.232011527,52.25139429,51.51808161,52.12,6,121.218203,1997430,1.53425211,3.646166667,,,,
50,50000,85,4.3,4.363333333,121.242408,8.24793912,197.6300441,193.8638345,193.869131,0.228887481,52.90210402,53.23658583,52.77,6,121.182706,2017400,1.555214386,3.574166667,,,,
50,50000,85,4.3,4.288333333,121.464793,8.232838301,177.2377149,182.7937902,182.798502,0.233101038,52.08815206,51.25315718,51.96,8,121.4072,2008380,1.536633055,3.8695,,,,
50,50000,85,4.3,4.266666667,121.910967,8.202707473,185.5869215,187.1785483,187.183703,0.234352868,52.01534592,51.53290373,51.89,7,121.853851,1998570,1.530766507,3.771333333,,,,
50,50000,85,4.3,4.306666667,121.343684,8.241055216,190.151816,188.4961035,188.501263,0.23214577,52.25867991,52.7761656,52.13,6,121.286148,2006390,1.538679369,3.911833333,,,,
50,50000,85,4.3,4.283333333,121.741062,8.214155385,183.5552592,186.0662567,186.071277,0.233317856,52.14575489,52.14938728,52.01,6,121.68368,2000780,1.533913818,3.695666667,,,,
60,50000,85,5.16,5.231666667,121.376046,8.238857937,226.3647678,227.396696,227.400685,0.191140481,63.4999014,63.14699793,63.31,8,121.31891,2020780,1.743408153,4.504166667,,,,
60,50000,85,5.16,5.043333333,121.46172,8.233046593,224.5531294,221.4611944,221.465499,0.198236823,61.25719412,61.83710557,61.08,9,121.405022,2022000,1.704609104,4.3345,,,,
60,50000,85,5.16,5.073333333,121.266149,8.246324372,205.9140705,209.9886594,209.992674,0.197109213,61.52235959,61.83281327,61.34,7,121.20959,2019360,1.707748304,4.231333333,,,,
60,50000,85,5.16,5.268333333,121.491339,8.231039416,232.7712664,232.6344007,232.638448,0.189735588,64.0056871,63.19784912,63.82,8,121.433541,2018420,1.751074082,3.889,,,,
60,50000,85,5.16,5.088333333,121.395571,8.237532817,221.0497573,219.259443,219.263545,0.196522852,61.77011304,63.35352874,61.59,7,121.338752,2012940,1.708591655,4.0765,,,,
60,50000,85,5.16,5.128333333,121.193423,8.251272843,218.3438509,219.7131758,219.718529,0.194967461,62.1520271,61.55970755,61.98,9,121.136171,2016880,1.717678162,4.332166667,,,,
60,50000,85,5.16,5.321666667,121.422495,8.235706242,220.4211096,224.7754328,224.780972,0.187794041,64.61700442,64.09895099,64.43,7,121.368469,2030790,1.769062619,4.526166667,,,,
60,50000,85,5.16,5.24,121.367367,8.239447099,231.5323375,229.596745,229.600759,0.190741925,63.59650031,63.15789474,63.41,9,121.307867,2015420,1.74210488,4.029166667,,,,
60,50000,85,5.16,5.065,121.472133,8.232340828,215.491098,217.7504076,217.754655,0.197419868,61.52563536,59.99341997,61.35,7,121.412761,2018490,1.707442038,4.158333333,,,,
60,50000,85,5.16,5.03,121.271138,8.245985125,228.2808038,224.2210837,224.225484,0.198674485,60.99938241,62.03412291,60.83,8,121.214856,2020660,1.699443065,4.449833333,,,,
70,50000,85,6.02,6.03,121.496462,8.230692347,263.6625724,271.3111838,271.314646,0.165815591,73.26236659,73.16567639,73.03,9,121.43671,2041380,1.92901171,4.286166667,,,,
70,50000,85,6.02,5.911666667,121.319466,8.24270031,269.8167942,270.7423954,270.745926,0.169094687,71.72002432,72.41719521,71.49,9,121.260818,2037260,1.898819975,4.904833333,,,,
70,50000,85,6.02,5.95,121.352166,8.240479202,276.4954182,277.0513527,277.055109,0.168009518,72.20453877,72.23078,71.97,11,121.294615,2038460,1.908163898,4.735,,,,
70,50000,85,6.02,5.946666667,121.183419,8.251954007,262.314874,267.6185528,267.62223,0.168147782,72.06373983,71.47260754,71.83,9,121.125436,2038790,1.905877606,4.626666667,,,,
70,50000,85,6.02,5.953333333,121.321135,8.242586916,263.2558497,267.1555107,267.159118,0.167946203,72.2265157,72.00839748,72,10,121.265594,2039440,1.909335246,4.894166667,,,,
70,50000,85,6.02,6.001666667,121.280051,8.245379118,271.5937692,275.2170322,275.220633,0.166579428,72.78824394,71.76176593,72.55,10,121.220174,2030870,1.913560683,4.670333333,,,,
70,50000,85,6.02,6.03,121.221163,8.249384639,283.8050547,285.5834832,285.587465,0.165724594,73.09636129,72.93077242,72.86,11,121.161944,2032010,1.919823493,4.847166667,,,,
70,50000,85,6.02,6.003333333,121.230309,8.248762279,338.0957684,323.3018367,323.306569,0.166502732,72.7785955,73.47675226,72.54,13,121.172497,2039290,1.918884158,5.095,,,,
70,50000,85,6.02,5.778333333,121.127727,8.255748083,245.7780424,250.8935075,250.897189,0.173043417,69.99163825,69.63229993,69.77,11,121.070053,2033980,1.866062138,4.812333333,,,,
70,50000,85,6.02,6.105,121.203649,8.25057668,273.4324831,278.8996632,278.903379,0.163770441,73.99482771,74.04121742,73.75,8,121.147694,2039890,1.940897188,4.685833333,,,,
80,50000,85,6.88,6.885,121.125536,8.255897419,389.7294033,396.1881098,396.191805,0.145229896,83.39493154,82.79075396,82.97,14,121.069884,2050330,2.113420703,5.346666667,,,,
80,50000,85,6.88,6.873333333,121.243261,8.247881093,371.7583144,380.5963184,380.599413,0.145476034,83.33453473,83.27069948,82.9,15,121.186796,2061290,2.120319042,5.269166667,,,,
80,50000,85,6.88,6.866666667,121.184943,8.251850232,384.9919241,392.2428589,392.247008,0.145600576,83.21366086,83.15738381,82.92,14,121.126571,2050100,2.112351513,5.304833333,,,,
80,50000,85,6.88,6.933333333,121.309052,8.24340792,455.7456574,452.643607,452.646716,0.144217398,84.10760939,84.30477106,83.67,20,121.253278,2061750,2.134567603,5.024333333,,,,
80,50000,85,6.88,6.668333333,121.197611,8.25098772,358.5945948,361.0028564,361.006423,0.149849549,80.81860694,81.03211296,80.54,13,121.142573,2052400,2.071275309,5.541,,,,
80,50000,85,6.88,6.64,121.260362,8.246717918,436.4616201,422.7339549,422.737374,0.150569916,80.51688037,80.08533066,80.24,28,121.200861,2050930,2.064822251,5.4265,,,,
80,50000,85,6.88,6.886666667,121.08572,8.258612163,427.0682715,427.5923218,427.595447,0.145194377,83.38769917,82.94010889,83.09,16,121.02898,2056440,2.120132644,5.231,,,,
80,50000,85,6.88,6.953333333,120.915981,8.270205408,451.1976617,448.5477598,448.550861,0.143797865,84.07691212,84.07429599,83.78,25,120.858922,2054630,2.131201203,5.445166667,,,,
80,50000,85,6.88,6.898333333,120.980139,8.265819566,406.2768545,409.7675696,409.77137,0.144955331,83.45613255,83.40379273,83.16,17,120.922469,2057590,2.12225195,5.415333333,,,,
80,50000,85,6.88,7.136666667,120.976355,8.266078111,475.7585003,479.4070871,479.411026,0.140113551,86.33679202,86.4331582,86.02,19,120.919833,2060140,2.175766775,5.3445,,,,
90,50000,85,7.74,7.653333333,121.063789,8.260108231,948.3772398,943.0336006,943.036303,0.130661141,92.65415318,92.31355471,92.16,51,121.008016,2074570,2.298477224,5.593,,,,
90,50000,85,7.74,7.748333333,121.008546,8.263879148,1041.404244,1040.082474,1040.085188,0.129040529,93.76145506,93.65523175,92.95,33,120.953966,2070400,2.309363331,5.805666667,,,,
90,50000,85,7.74,7.456666667,121.112456,8.256789046,681.2857421,683.5511758,683.554652,0.134079778,90.30952136,89.76421947,89.68,26,121.056481,2069660,2.249464481,5.5965,,,,
90,50000,85,7.74,7.57,121.030198,8.262400761,635.8994641,649.2701347,649.27403,0.132086258,91.61985989,91.28233352,91.28,20,120.973315,2067420,2.276640227,6.000666667,,,,
90,50000,85,7.74,7.838333333,120.920646,8.269886352,1264.606292,1261.30718,1261.30986,0.127572702,94.78163302,94.11076858,93.96,50,120.864541,2074790,2.331372537,5.567333333,,,,
90,50000,85,7.74,7.96,120.972433,8.266346102,1233.451882,1250.970411,1250.973212,0.125576301,96.29405667,96.1687428,95.45,33,120.917426,2077430,2.360706958,5.558666667,,,,
90,50000,85,7.74,7.791666667,121.0801,8.258995491,972.2772651,979.5189078,979.521678,0.128307518,94.34157792,94.56742594,93.83,29,121.024186,2074760,2.32898468,6.1095,,,,
90,50000,85,7.74,7.693333333,120.875387,8.27298282,1026.768762,1018.614841,1018.617698,0.129967701,92.9934644,93.24163327,92.49,29,120.819868,2071720,2.30211396,5.807166667,,,,
90,50000,85,7.74,7.616666667,120.949432,8.267918116,686.961886,698.3068775,698.309799,0.131267945,92.12315071,91.72957007,91.62,20,120.893673,2072560,2.287014926,5.718,,,,
90,50000,85,7.74,7.71,120.809629,8.277485895,722.6316897,735.9219265,735.924687,0.129678235,93.14422396,92.80233438,92.79,22,120.753281,2072740,2.308405552,5.6495,,,,
100,50000,85,8.1,8.213333333,120.983535,8.265587545,3062.544385,3105.099944,3105.103449,0.121728702,99.36781008,98.05214568,97.49,84,120.930657,2079230,2.399399189,5.850666667,,,,
100,50000,85,8.1,8.06,120.83759,8.275570541,1664.542192,1681.921279,1681.92385,0.124066524,97.39509754,97.37413419,96.67,41,120.784673,2078040,2.383435322,6.0155,,,,
100,50000,85,8.1,8.135,120.952191,8.26772952,1420.122798,1459.881234,1459.88489,0.122912945,98.39460738,98.24848919,97.66,42,120.899506,2081850,2.404783769,5.868666667,,,,
100,50000,85,8.1,8.165,120.806486,8.277701249,2034.475318,2067.507285,2067.509875,0.122403169,98.63849582,98.83661598,98.22,59,120.75389,2078460,2.412018525,6.052166667,,,,
100,50000,85,8.1,8.376666667,120.885816,8.272269097,8171.284314,8343.379815,8343.382296,0.11936775,101.2620185,99.323585,98.86,145,120.833883,2081860,2.426675993,5.812,,,,
100,50000,85,8.1,8.026666667,120.852844,8.274526001,1457.096712,1475.790647,1475.793276,0.124517075,97.00454945,96.86494342,96.45,43,120.799642,2078810,2.380095075,5.889833333,,,,
100,50000,85,8.1,8.071666667,120.978212,8.265951228,1611.288161,1636.519403,1636.523072,0.123869717,97.64958012,96.99597399,96.92,44,120.924938,2080410,2.390040637,6.084333333,,,,
100,50000,85,8.1,8.035,120.890772,8.27192997,1412.775862,1435.456549,1435.459078,0.124448494,97.1357353,97.20004148,96.73,37,120.837767,2076740,2.383402646,5.660333333,,,,
100,50000,85,8.1,8.21,120.920622,8.269887993,3191.198066,3234.466572,3234.469013,0.121792459,99.27583066,99.14746778,98.86,78,120.868249,2082370,2.427126794,6.127833333,,,,
100,50000,85,8.1,8.056666667,120.938094,8.268693237,1611.028819,1632.42253,1632.426257,0.124040876,97.43579107,96.77319268,96.55,38,120.885663,2076510,2.379929547,5.8155,,,,
10,50000,90,0.86,0.97,121.849942,8.20681556,129.1978231,131.1453322,131.167107,1.028887103,11.81944437,11.67381974,11.86,2,121.79181,1684240,0.791677897,1.879333333,,,,
10,50000,90,0.86,0.833333333,122.285183,8.177605622,148.6513487,130.6413318,130.666315,1.198444255,10.19043192,11.78821179,10.24,2,122.22414,1598310,0.758527525,1.817333333,,,,
10,50000,90,0.86,0.843333333,122.352424,8.17311147,126.4197839,130.0447681,130.070594,1.180760445,10.31838776,10.26653504,10.37,2,122.294241,1642480,0.765152659,1.635166667,,,,
10,50000,90,0.86,0.856666667,122.182095,8.184505267,129.3235471,130.5378491,130.562127,1.166203522,10.46693281,10.30126336,10.52,2,122.115301,1635230,0.766512555,1.809333333,,,,
10,50000,90,0.86,0.933333333,121.859989,8.206138932,131.8975405,130.5784719,130.600463,1.071150985,11.37359897,11.77520071,11.42,2,121.801828,1664370,0.782842138,1.6535,,,,
10,50000,90,0.86,0.906666667,121.756072,8.21314275,143.8178577,131.0574698,131.080908,1.102635653,11.03921719,12.30486685,11.09,2,121.699924,1705280,0.782739439,1.841666667,,,,
10,50000,90,0.86,0.86,121.457,8.233366541,128.3234652,130.0976636,130.12272,1.161182994,10.445302,10.26137464,10.5,2,121.401772,1617990,0.764330979,1.745166667,,,,
10,50000,90,0.86,0.835,121.416286,8.236127401,171.939272,131.4303116,131.462302,1.194424877,10.13825988,12.96111665,10.19,3,121.35868,1616470,0.759774412,1.697166667,,,,
10,50000,90,0.86,0.836666667,122.343957,8.173677103,124.8736398,129.9088256,129.936292,1.194984867,10.23611107,9.850746269,10.29,2,122.295191,1617500,0.761301701,1.731666667,,,,
10,50000,90,0.86,0.923333333,122.160443,8.185955907,146.4877129,132.1055768,132.128122,1.081484511,11.2794809,11.72227232,11.33,3,122.092277,1693710,0.784968508,1.764333333,,,,
20,50000,90,1.72,1.696666667,122.109673,8.189359413,138.8844684,138.7567389,138.769462,0.58922432,20.71794119,21.30584192,20.73,2,122.053731,1868420,0.959289621,2.381,,,,
20,50000,90,1.72,1.721666667,121.951358,8.199990688,138.2533155,139.0882208,139.101458,0.579998687,20.9959588,20.89985486,21,4,121.897389,1874020,0.964839243,2.4235,,,,
20,50000,90,1.72,1.745,121.64974,8.22032172,136.2228255,137.3028741,137.318453,0.571283371,21.22787963,21.86157518,21.23,2,121.59079,1892830,0.97245048,2.498666667,,,,
20,50000,90,1.72,1.678333333,122.414846,8.168943822,137.794742,139.2095082,139.222363,0.595314465,20.54529165,21.04218362,20.56,2,122.355408,1859710,0.95478232,2.203833333,,,,
20,50000,90,1.72,1.768333333,121.470355,8.232461328,152.8965777,140.494566,140.506876,0.564403356,21.48000778,23.45737164,21.49,3,121.41079,1854280,0.968812674,2.188166667,,,,
20,50000,90,1.72,1.693333333,122.008566,8.196145835,158.3130318,140.3736023,140.385785,0.590506961,20.66011718,23.2661092,20.67,3,121.953705,1824370,0.949541258,2.2595,,,,
20,50000,90,1.72,1.74,121.839662,8.207507995,152.4130228,140.8406544,140.856378,0.574483859,21.20010119,22.02010531,21.21,3,121.781065,1858380,0.965100041,2.050833333,,,,
20,50000,90,1.72,1.673333333,121.583008,8.224833523,128.5053911,136.7411806,136.754877,0.59751496,20.34489001,20.0099552,20.36,3,121.527687,1826100,0.944926819,2.362833333,,,,
20,50000,90,1.72,1.841666667,122.026738,8.194925279,138.0182592,140.5061666,140.5178,0.542688265,22.47325758,21.61917684,22.48,3,121.964851,1887770,0.992088787,2.246166667,,,,
