CPU Utilization [%],Sampling Rate [µs],Threshold [%],Modeled Arrival Rate [jobs/s],Measured Arrival Rate [jobs/s],Measured Mean Service Time [ms],Measured Mean Service Rate [jobs/s],Modeled MRT (k/?) [ms],Modeled MRT (W+S) [ms],Measured MRT [ms],Measured Mean Interarrival Time [ms],Modeled Utilization [%],Modeled Busy Probability (1-??),Measured Utilization [%],Highest State,Measured Mean CPU Time [ms],Measured Mean CORE Frequency [KHz],Modeled CORE Power [W],Measured CORE Power [W],,,,ceff
100,60000,80,8.9,8.921666667,107.93949,9.264449925,1568.22802,1569.276342,1568.24497,0.112078074,96.300015,95.82477116,95.54,66,107.91795,2385585,2.137979575,None,2.137979575,,,
100,60000,80,8.9,8.918333333,108.014032,9.258056398,1304.455443,1295.932648,1304.472479,0.112120568,96.33051421,96.40254158,96.05,48,107.99339,2385432,2.140620673,None,2.140620673,,,
100,60000,80,8.9,8.958333333,107.955245,9.26309787,1895.421466,1899.232017,1895.441089,0.111584272,96.70990698,96.60465116,96.43,56,107.935582,2387526,2.144918755,None,2.144918755,,,
10,60000,80,8.9,8.906666667,107.793553,9.27699266,1020.090616,1003.587884,1020.109453,0.112202256,96.00812454,96.10778443,95.73,31,107.772897,2386023,2.139485206,None,2.139485206,,,
10,60000,85,0.89,0.86,120.812743,8.277272539,128.8065881,123.9408689,128.979092,1.160379188,10.3898959,10.27131783,10.47,2,120.78816,1953276,1.299836725,None,1.299836725,,,
10,60000,85,0.89,0.86,120.657838,8.287899208,129.6865369,159.9963944,129.877188,1.160936348,10.37657407,13.17829457,10.46,2,120.604771,1944497,1.292264464,None,1.29226438,,,
10,60000,85,0.89,0.905,120.232212,8.317238645,128.377288,128.2012149,128.555785,1.102559015,10.88101519,10.86556169,10.96,2,120.20258,1961365,1.308986298,None,1.308986381,,,
10,60000,85,0.89,0.901666667,120.00648,8.332883358,127.6837601,123.0008098,127.856196,1.105649019,10.82058428,10.90573013,10.89,2,119.976081,1954806,1.303039772,None,1.303039772,,,
10,60000,85,0.89,0.855,120.880417,8.27263857,128.8161599,152.7535538,129.002717,1.168736164,10.33527565,12.28070175,10.42,2,120.854793,1957934,1.303605314,None,1.303605231,,,
10,60000,85,0.89,0.86,120.241738,8.316579722,128.8616277,123.9408689,129.059504,1.160732332,10.34078947,10.07751938,10.43,2,120.216302,1948775,1.295797872,None,1.295797788,,,
10,60000,85,0.89,0.865,120.740041,8.282256588,126.944304,122.5121677,127.122628,1.153425706,10.44401355,10.5973025,10.53,1,120.693432,1974861,1.318617721,None,1.318617721,,,
10,60000,85,0.89,0.941666667,120.261097,8.315240963,126.6985068,95.85715404,126.853722,1.058226861,11.32458663,8.14159292,11.4,2,120.237429,2002323,1.346181413,None,1.346181413,,,
10,60000,85,0.89,0.835,120.544277,8.295706979,128.2335179,126.6927223,128.414719,1.190623203,10.06544713,10.17964072,10.16,2,120.519708,1921509,1.271226036,None,1.271226036,,,
20,60000,85,0.89,0.906666667,119.925974,8.338477201,128.5386001,133.8127163,128.702,1.102407002,10.87328831,11.39705882,10.96,2,119.893278,1964519,1.311694422,None,1.311694339,,,
20,60000,85,1.78,1.746666667,115.319589,8.671553625,127.5765226,109.2593672,127.670162,0.571559299,20.14248821,18.12977099,20.2,2,115.300488,2165061,1.529955685,None,1.529955685,,,
20,60000,85,1.78,1.746666667,115.045805,8.692190037,129.8704936,131.6575374,129.958979,0.572306649,20.09466727,20.51526718,20.13,3,115.026516,2150518,1.516813015,None,1.516813099,,,
20,60000,85,1.78,1.733333333,114.561576,8.728930196,127.6783396,127.5887574,127.764913,0.575059458,19.85733984,19.61538462,19.91,3,114.534266,2098980,1.4704114,None,1.4704114,,,
20,60000,85,1.78,1.808333333,115.178683,8.682162132,129.7411502,120.7925418,129.827043,0.549739881,20.82814518,18.98617512,20.87,3,115.160613,2173389,1.540637347,None,1.540637347,,,
20,60000,85,1.78,1.708333333,115.182851,8.68184796,129.3577461,133.0636526,129.44425,0.585115516,19.67707038,19.90243902,19.73,4,115.165206,2136306,1.502342465,None,1.502342465,,,
20,60000,85,1.78,1.686666667,115.635761,8.64784381,129.5669502,126.2517771,129.660624,0.59283255,19.50389836,19.31818182,19.56,3,115.617366,2126200,1.492628854,None,1.492628937,,,
20,60000,85,1.78,1.815,114.650247,8.722179203,130.2344924,129.5195886,130.321731,0.550852808,20.80901983,20.66115702,20.86,3,114.632066,2147459,1.517733117,None,1.517733034,,,
20,60000,85,1.78,1.833333333,115.074309,8.690036974,129.1067354,122.4793388,129.196594,0.544661555,21.09695665,20.81818182,21.15,2,115.055967,2161177,1.531267404,None,1.531267487,,,
20,60000,85,1.78,1.845,114.702985,8.71816893,128.3346501,121.9144983,128.410728,0.541602275,21.16270073,20.95754291,21.21,2,114.681918,2152677,1.524067568,None,1.524067568,,,
30,60000,85,1.78,1.768333333,114.758203,8.713974024,129.837238,133.780928,129.922893,0.564962322,20.29307556,20.5466541,20.35,3,114.735816,2137276,1.506247082,None,1.506247165,,,
30,60000,85,2.67,2.713333333,112.6309,8.878558193,140.8875616,151.5629433,140.942338,0.368496396,30.56051753,32.15601966,30.56,3,112.60984,2225973,1.636669151,None,1.636669151,,,
30,60000,85,2.67,2.655,112.850861,8.861252729,135.5349423,131.1056021,135.59043,0.376439813,29.9619036,29.47269303,29.98,3,112.829935,2220406,1.628671604,None,1.628671687,,,
30,60000,85,2.67,2.71,112.680681,8.874635751,138.5609204,142.177621,138.614193,0.368957721,30.53646455,31.02706027,30.54,4,112.656885,2233764,1.643607173,None,1.643607173,,,
30,60000,85,2.67,2.573333333,112.420821,8.895149414,138.0625182,143.2085425,138.125987,0.38809312,28.9296246,30.11658031,28.95,4,112.395713,2217537,1.620821581,None,1.620821581,,,
30,60000,85,2.67,2.686666667,112.741033,8.869885022,136.1654387,129.0722805,136.218987,0.371687792,30.28975753,29.0942928,30.3,3,112.723301,2239149,1.647235641,None,1.647235641,,,
30,60000,85,2.67,2.591666667,112.616147,8.879721307,139.4019243,154.5889724,139.459227,0.385669001,29.18635143,32.47588424,29.2,4,112.596484,2227103,1.630713716,None,1.630713633,,,
30,60000,85,2.67,2.79,112.573741,8.883066256,141.4212413,146.7297251,141.42607,0.358316289,31.40807374,32.6664676,31.4,4,112.553717,2226285,1.641258687,None,1.641258687,,,
30,60000,85,2.67,2.631666667,112.486161,8.889982475,139.4807888,146.79688,139.543894,0.379949502,29.60260804,30.24065864,29.61,4,112.466629,2213419,1.620480188,None,1.620480272,,,
30,60000,85,2.67,2.64,112.841299,8.862003618,136.9084797,142.7628558,136.963121,0.378601991,29.79010294,31.84974747,29.81,3,112.826493,2212599,1.620760319,None,1.620760319,,,
40,60000,85,2.67,2.583333333,112.553465,8.8846665,137.9752286,147.346514,138.031683,0.386818445,29.07631179,31.29032258,29.09,4,112.537729,2219129,1.622970113,None,1.622970029,,,
40,60000,85,3.56,3.45,111.587063,8.961612333,147.0891894,147.8680949,147.136913,0.289270642,38.49753674,38.4057971,38.47,4,111.572798,2270546,1.71832042,None,1.718320337,,,
40,60000,85,3.56,3.533333333,111.101577,9.000772329,148.3015259,152.990388,148.347478,0.282929017,39.25589054,40.89622642,39.22,5,111.079813,2271448,1.723075918,None,1.723076001,,,
40,60000,85,3.56,3.445,111.621458,8.958850905,148.3465061,152.0893325,148.392425,0.29010967,38.45359228,38.9453314,38.43,4,111.606813,2259883,1.708281327,None,1.708281411,,,
40,60000,85,3.56,3.746666667,111.411175,8.975760286,151.3116313,150.5490052,151.350894,0.266632818,41.74205357,41.5480427,41.7,5,111.395189,2289187,1.752537883,None,1.752537966,,,
40,60000,85,3.56,3.646666667,111.226094,8.990696014,146.6266431,143.628701,146.66894,0.274159611,40.56044895,40.17367459,40.53,4,111.210211,2269460,1.728087865,None,1.728087781,,,
40,60000,85,3.56,3.708333333,111.126794,8.998729865,148.3764,147.3753314,148.419589,0.269460097,41.20951944,41.07865169,41.16,4,111.109661,2285781,1.74652932,None,1.74652932,,,
40,60000,85,3.56,3.53,111.333778,8.982000054,145.710416,141.5761836,145.755563,0.283193307,39.30082363,38.55051936,39.28,4,111.316342,2284443,1.735394858,None,1.735394858,,,
40,60000,85,3.56,3.34,111.904581,8.936184659,149.0212886,158.8141083,149.068311,0.299256269,37.37613005,39.02195609,37.36,6,111.887864,2245275,1.689281141,None,1.689281141,,,
40,60000,85,3.56,3.36,111.511041,8.96772186,145.8341504,147.9975671,145.879346,0.297423417,37.46770978,38.6656746,37.46,5,111.497553,2262644,1.705771273,None,1.70577119,,,
50,60000,85,3.56,3.5,111.205783,8.992338105,151.3480718,159.8639456,151.390344,0.285592229,38.92202405,41,38.89,6,111.193159,2277893,1.72729767,None,1.727297587,,,
50,60000,85,4.45,4.466666667,110.656064,9.037010389,163.5745783,160.8097572,163.60946,0.223782974,49.42637525,48.32089552,49.35,8,110.640429,2315083,1.817399664,None,1.817399748,,,
50,60000,85,4.45,4.491666667,110.465133,9.052630209,169.4825043,174.8031984,169.516844,0.222605703,49.61725557,50.63079777,49.54,6,110.438292,2307979,1.811682212,None,1.811682296,,,
50,60000,85,4.45,4.418333333,110.593435,9.042128043,163.0967103,163.4935309,163.131814,0.226267066,48.86386603,49.67936628,48.79,6,110.575573,2307928,1.807646802,None,1.807646885,,,
50,60000,85,4.45,4.501666667,110.572046,9.043877148,164.94445,164.7339194,164.979188,0.222105453,49.77584937,49.81488338,49.72,7,110.552469,2293494,1.798909477,None,1.798909477,,,
50,60000,85,4.45,4.488333333,110.770952,9.027637498,165.0592885,166.0450434,165.094373,0.222745503,49.71769562,50.50129967,49.63,6,110.752882,2298279,1.802968533,None,1.802968533,,,
50,60000,85,4.45,4.271666667,110.558679,9.04497059,157.8172519,152.1243288,157.854169,0.234071581,47.22698238,45.00585252,47.19,5,110.543272,2305384,1.796744479,None,1.796744563,,,
50,60000,85,4.45,4.443333333,110.558096,9.045018286,168.0550896,172.717598,168.089087,0.224963132,49.12464732,50.41260315,49.06,6,110.536072,2304350,1.80569632,None,1.805696237,,,
50,60000,85,4.45,4.336666667,110.416623,9.056607355,159.3540702,158.3657342,159.393587,0.230494627,47.88400884,47.27132975,47.83,4,110.400512,2298280,1.793440382,None,1.793440465,,,
50,60000,85,4.45,4.623333333,110.515138,9.048534147,168.8951723,170.8755053,168.934198,0.216208629,51.09483214,51.45998558,51.03,9,110.495467,2300516,1.812507182,None,1.812507098,,,
60,60000,85,4.45,4.386666667,110.558724,9.044966908,157.034982,148.3668388,157.071782,0.227747331,48.49842693,46.77051672,48.43,4,110.539965,2289025,1.787871783,None,1.787871867,,,
60,60000,85,5.34,5.366666667,109.561078,9.127328959,193.7818145,197.0988774,193.814137,0.186288818,58.79777853,59.11490683,58.69,7,109.538738,2322761,1.874642638,None,1.874642555,,,
60,60000,85,5.34,5.263333333,109.782822,9.108893193,180.8892359,175.3741415,180.919641,0.189943098,57.78235865,56.71310956,57.68,8,109.763378,2326654,1.873000076,None,1.873000159,,,
60,60000,85,5.34,5.228333333,110.017978,9.089423549,186.3168267,187.1195229,186.349195,0.191201286,57.52106616,57.14058017,57.4,9,109.999887,2324368,1.869292238,None,1.869292322,,,
60,60000,85,5.34,5.4,109.855027,9.102906142,186.7966177,184.4707362,186.824946,0.185181627,59.32171458,58.7808642,59.2,8,109.836382,2331190,1.885544683,None,1.885544766,,,
60,60000,85,5.34,5.408333333,109.848196,9.103472214,192.1827256,194.0736133,192.210051,0.184871766,59.409566,59.9229584,59.31,9,109.83056,2316973,1.872345585,None,1.872345669,,,
60,60000,85,5.34,5.38,109.677176,9.117667289,184.3679884,182.8505687,184.3988,0.185840722,59.00632069,59.18525403,58.89,6,109.662476,2328878,1.881639956,None,1.881639873,,,
60,60000,85,5.34,5.45,109.604547,9.123709074,189.217638,189.7146705,189.249542,0.183448523,59.73447812,60.18348624,59.63,10,109.5908,2336268,1.892782883,None,1.892782883,,,
60,60000,85,5.34,5.353333333,109.921423,9.0974077,186.7093406,184.2115262,186.740501,0.186706492,58.84460178,58.79514321,58.74,7,109.904658,2325086,1.877162232,None,1.877162148,,,
60,60000,85,5.34,5.146666667,110.149641,9.078558867,186.8584627,192.7274893,186.888123,0.194200631,56.69034857,58.32253886,56.59,7,110.129633,2313622,1.854599762,None,1.854599845,,,
70,60000,85,5.34,5.198333333,109.959584,9.094250484,183.1498377,184.1355216,183.177058,0.192368203,57.16065708,57.40621994,57.06,7,109.943631,2324974,1.868056531,None,1.868056614,,,
70,60000,85,6.23,6.183333333,109.251542,9.153188886,230.6412331,234.9372643,230.665482,0.161697344,67.55387014,68.19407008,67.41,10,109.233337,2339602,1.937946106,None,1.93794619,,,
70,60000,85,6.23,6.346666667,109.1565,9.16115852,230.4311323,229.1242784,230.456419,0.157528306,69.277992,68.96008403,69.11,10,109.139317,2348083,1.955525125,None,1.955525208,,,
70,60000,85,6.23,6.26,109.043181,9.170678907,233.4245307,237.6814775,233.449508,0.159688228,68.26103131,68.96964856,68.11,10,109.022023,2355951,1.957907637,None,1.957907637,,,
70,60000,85,6.23,6.11,109.276214,9.151122311,217.6921888,218.4447165,217.719226,0.163649478,66.76776675,67.96235679,66.61,8,109.261109,2336723,1.930794116,None,1.930794032,,,
70,60000,85,6.23,6.07,109.440539,9.137381898,210.4757714,206.6997965,210.500548,0.16473726,66.43040717,66.15870401,66.28,7,109.420989,2344473,1.936659354,None,1.936659354,,,
70,60000,85,6.23,6.156666667,109.011755,9.173322638,215.8381332,213.3209474,215.865161,0.162412025,67.11490383,67.25771521,66.97,8,108.996097,2348025,1.943893492,None,1.943893492,,,
70,60000,85,6.23,6.076666667,109.269582,9.151677729,215.1292963,214.1677818,215.152785,0.164538076,66.39948266,66.52495886,66.25,8,109.249445,2340162,1.932246981,None,1.932246981,,,
70,60000,85,6.23,6.231666667,109.057505,9.169474398,202.5320311,191.7150789,202.557065,0.160418623,67.96100187,67.02326825,67.81,8,109.037912,2346014,1.946446759,None,1.946446675,,,
70,60000,85,6.23,6.153333333,109.392885,9.141362347,216.2713598,212.8698518,216.296282,0.162475695,67.31308857,67.47020585,67.17,7,109.376731,2353349,1.95023567,None,1.950235587,,,
80,60000,85,6.23,6.185,109.277319,9.151029776,222.9871696,222.1105425,223.013236,0.161610784,67.5880218,65.96604689,67.44,10,109.258855,2347234,1.945653352,None,1.945653436,,,
80,60000,85,7.12,7.165,108.546208,9.21266637,273.3490811,264.574098,273.370014,0.13955016,77.77335803,76.86671319,77.57,14,108.525295,2364692,2.018090638,None,2.018090554,,,
80,60000,85,7.12,7.058333333,108.969443,9.176884569,262.1385457,251.8061524,262.16141,0.141667821,76.91426518,75.54899646,76.73,11,108.949403,2362770,2.011573818,None,2.011573818,,,
80,60000,85,7.12,7.181666667,108.654999,9.203442172,285.737531,281.7021867,285.757695,0.139218201,78.03239845,78.12717568,77.83,12,108.63562,2365029,2.01984799,None,2.01984799,,,
80,60000,85,7.12,7.066666667,108.711641,9.198646905,310.5671205,318.3127892,310.589228,0.141506409,76.82289297,77.11084906,76.63,15,108.690493,2360220,2.008454471,None,2.008454471,,,
80,60000,85,7.12,7.173333333,108.919184,9.181119095,290.9944503,288.4139505,291.017069,0.139375644,78.13136132,79.21700743,77.92,13,108.89812,2365677,2.020994583,None,2.020994583,,,
80,60000,85,7.12,7.011666667,108.783092,9.192605042,267.9317222,263.2544071,267.953528,0.142612889,76.27507801,75.31495127,76.09,12,108.764985,2363477,2.008803817,None,2.008803734,,,
80,60000,85,7.12,7.068333333,108.508087,9.215902958,282.7027991,282.3516696,282.725722,0.141451531,76.69713283,77.67036076,76.5,12,108.486125,2360663,2.008195028,None,2.008194945,,,
80,60000,85,7.12,7.031666667,108.750664,9.195346154,272.9169326,268.112947,272.938803,0.142178537,76.4698419,76.22659398,76.29,11,108.734426,2362494,2.008900642,None,2.008900642,,,
80,60000,85,7.12,7.241666667,108.730125,9.197083145,322.7301394,327.9035861,322.752933,0.138032638,78.73873219,79.8849252,78.54,15,108.712454,2364743,2.02342583,None,2.023425747,,,
90,60000,85,7.12,7.181666667,108.791689,9.191878619,324.1643771,329.4307935,324.187773,0.139232412,78.13056465,78.24321188,77.93,14,108.776859,2361229,2.016543885,None,2.016543968,,,
90,60000,85,8.01,7.95,108.467259,9.219371903,463.3294286,466.1603576,463.349596,0.125768255,86.23147091,87.20125786,85.99,22,108.451387,2371394,2.070865774,None,2.07086569,,,
90,60000,85,8.01,8.013333333,108.496919,9.216851586,481.439541,483.2705682,481.457691,0.124785849,86.94219776,87.24001664,86.7,20,108.477357,2377408,2.080956547,None,2.080956631,,,
90,60000,85,8.01,7.928333333,108.520667,9.214834627,442.0004503,441.6270432,442.019215,0.12604815,86.03880215,86.84044566,85.81,21,108.501175,2376833,2.07549011,None,2.075490027,,,
90,60000,85,8.01,8.135,108.272775,9.235932117,521.5838908,524.5683153,521.602063,0.122903563,88.07990246,88.5269412,87.83,32,108.254816,2377274,2.087006002,None,2.087005918,,,
90,60000,85,8.01,7.983333333,108.279606,9.235349453,470.1056312,471.245331,470.125712,0.125233957,86.44321879,86.31524008,86.2,22,108.257345,2378129,2.078962624,None,2.07896254,,,
90,60000,85,8.01,7.991666667,108.440444,9.221651656,521.426453,532.8412787,521.447068,0.125102222,86.66198816,87.34098019,86.43,36,108.419669,2371767,2.073654198,None,2.073654198,,,
90,60000,85,8.01,8.291666667,108.318015,9.232074646,547.4077583,542.2044898,547.426688,0.120579968,89.81368744,89.75879397,89.56,18,108.297646,2382026,2.101419538,None,2.101419455,,,
90,60000,85,8.01,8.11,108.314372,9.232385154,485.7767453,483.4116594,485.795285,0.123301337,87.84295569,86.9297164,87.6,22,108.292604,2376561,2.085008436,None,2.085008436,,,
90,60000,85,8.01,7.993333333,108.536052,9.213528423,435.9137942,432.9869693,435.934744,0.125083148,86.75648423,86.99958299,86.52,18,108.513315,2376123,2.078643998,None,2.078643998,,,
100,60000,85,8.01,7.981666667,108.488987,9.217525462,449.539883,447.7006518,449.559309,0.125274033,86.59229312,86.70912508,86.35,16,108.471225,2378440,2.080105155,None,2.080105239,,,
100,60000,85,8.9,8.83,108.229407,9.239632995,1103.20635,1093.320542,1103.223105,0.11323375,95.56656638,95.74367686,95.29,38,108.209329,2385043,2.13603511,None,2.136035193,,,
100,60000,85,8.9,8.985,108.1775,9.244066465,1446.782306,1430.814791,1446.799912,0.111226347,97.19748375,96.22519013,96.28,45,108.1553,2384444,2.14084208,None,2.140841996,,,
100,60000,85,8.9,8.783333333,108.221177,9.240335651,1129.109351,1127.091517,1129.12642,0.113841806,95.05426713,94.62049336,94.62,34,108.200298,2383050,2.130259175,None,2.130259175,,,
100,60000,85,8.9,8.908333333,108.0186,9.257664884,1053.253516,1036.067248,1053.255191,0.112243394,96.2265695,95.90309606,95.62,32,107.996428,2384777,2.13756796,None,2.137567877,,,
100,60000,85,8.9,8.666666667,108.150716,9.246355799,721.9529224,707.6294379,721.972119,0.115356366,93.73062053,93.43269231,93.3,28,108.129246,2383536,2.123522932,None,2.123522932,,,
100,60000,85,8.9,8.9,108.228416,9.239717599,1278.027523,1267.674536,1278.045247,0.112350885,96.32329024,96.45131086,96.03,42,108.20709,2385371,2.140446537,None,2.140446454,,,
100,60000,85,8.9,8.828333333,108.075119,9.252823492,920.993054,904.3130631,920.994786,0.11326265,95.41231756,95.50731477,94.96,39,108.055952,2383779,2.132892445,None,2.132892445,,,
100,60000,85,8.9,8.9,107.926876,9.265532711,1456.274872,1457.949333,1456.2929,0.11235224,96.05491964,95.87078652,95.3,50,107.908019,2383624,2.134596055,None,2.134596138,,,
100,60000,85,8.9,8.868333333,108.097635,9.250896192,1059.845142,1045.903194,1059.863361,0.112722399,95.86458597,95.63052058,95.43,43,108.076206,2384816,2.136565337,None,2.136565254,,,
10,60000,85,8.9,8.888333333,108.172383,9.244503747,1663.848038,1671.784668,1663.85035,0.112467769,96.14721976,96.28761601,95.7,56,108.155091,2385203,2.138456317,None,2.138456234,,,
10,60000,90,0.89,0.881666667,120.354468,8.308789999,127.2675088,113.5286526,127.282806,1.126168089,10.61125226,9.065155807,10.68,2,120.328974,1925773,1.277185721,None,1.277185805,,,
10,60000,90,0.89,0.898333333,120.5417,8.295884329,131.1754561,179.6772006,131.348606,1.111853707,10.82866272,15.21335807,10.91,2,120.509842,1937496,1.288269821,None,1.288269821,,,
10,60000,90,0.89,0.891666667,121.029721,8.262433324,127.6864458,117.3901651,127.864205,1.113971402,10.79181679,10.09345794,10.87,2,120.997681,2013942,1.353710373,None,1.353710373,,,
10,60000,90,0.89,0.838333333,121.180183,8.252174367,128.1478259,120.9443142,128.334679,1.188089079,10.15893867,9.542743539,10.25,2,121.152401,1953719,1.299226608,None,1.299226525,,,
10,60000,90,0.89,0.898333333,120.053053,8.329650725,126.6731332,105.3280142,126.845836,1.112399228,10.78476593,9.276437848,10.86,2,120.029445,1949662,1.298489262,None,1.298489345,,,
10,60000,90,0.89,0.863333333,120.555984,8.294901396,127.2069975,127.4578495,127.397441,1.152446825,10.40799995,10.61776062,10.49,2,120.517812,1937537,1.28643066,None,1.286430577,,,
10,60000,90,0.89,0.995,119.124755,8.394560811,127.0323772,114.4752237,127.20367,1.004370654,11.85291312,10.88777219,11.94,2,119.095318,1992821,1.340492411,None,1.340492328,,,
10,60000,90,0.89,0.895,120.662922,8.287550006,127.2549258,112.3560438,127.432119,1.115844914,10.79933152,10.05586592,10.88,1,120.63835,1950078,1.298936255,None,1.298936255,,,
10,60000,90,0.89,0.87,120.188742,8.320246833,126.0362611,90.28053023,126.220219,1.145052741,10.45642055,7.471264368,10.55,2,120.163892,1902695,1.25681674,None,1.256816657,,,
20,60000,90,0.89,0.878333333,119.906457,8.339834443,129.2640385,144.7454173,129.445975,1.132894578,10.53178381,11.57495256,10.63,3,119.874669,1930434,1.280962305,None,1.280962305,,,
20,60000,90,1.78,1.78,114.888267,8.704109011,129.7317851,122.8275049,129.821877,0.561785921,20.45011153,19.61610487,20.51,3,114.869663,2155571,1.52314508,None,1.523144997,,,
20,60000,90,1.78,1.765,114.892927,8.703755976,129.9585147,129.471654,130.047931,0.566157686,20.27860162,20.67988669,20.32,2,114.870107,2127748,1.497713428,None,1.497713512,,,
20,60000,90,1.78,1.82,114.630094,8.72371264,130.1806664,129.8152397,130.273824,0.549275615,20.86267711,20.78754579,20.9,2,114.611367,2117427,1.491458444,None,1.491458444,,,
20,60000,90,1.78,1.805,114.684798,8.719551479,128.0386162,110.4963897,128.118159,0.553546121,20.70060604,18.00554017,20.76,2,114.666474,2132763,1.50428897,None,1.50428897,,,
20,60000,90,1.78,1.72,115.035416,8.69297504,128.6046224,111.8284658,128.701149,0.581325378,19.78609155,17.29651163,19.82,3,115.014572,2141244,1.507125775,None,1.507125775,,,
20,60000,90,1.78,1.83,114.949122,8.699500984,131.8285225,140.5934287,131.916583,0.546403274,21.03568933,22.63205829,21.08,3,114.931942,2164621,1.533956164,None,1.533956248,,,
20,60000,90,1.78,1.818333333,114.926201,8.701236022,131.9203916,137.1104806,132.000774,0.549765857,20.89741422,21.63153071,20.95,4,114.896772,2159448,1.5287476,None,1.5287476,,,
20,60000,90,1.78,1.766666667,115.300786,8.672967763,129.3530584,127.8924884,129.444683,0.56597741,20.36980553,20.23584906,20.41,3,115.282155,2140438,1.509326118,None,1.509326202,,,
20,60000,90,1.78,1.735,115.351307,8.669169219,129.7420359,127.8974163,129.836008,0.575134053,20.01345176,19.21229587,20.07,3,115.33206,2157712,1.522843379,None,1.522843462,,,
30,60000,90,1.78,1.7,115.580894,8.651948998,128.8123751,118.8004614,128.903996,0.586724483,19.64875198,17.84313725,19.7,3,115.550531,2182130,1.542460961,None,1.542460878,,,
30,60000,90,2.67,2.515,113.058864,8.844950008,134.9188762,129.7714047,134.98005,0.39759642,28.4343043,27.79986746,28.45,3,113.042323,2214190,1.615259038,None,1.615259121,,,
30,60000,90,2.67,2.601666667,112.653681,8.876762758,137.1175418,135.4278968,137.178798,0.384269917,29.30873267,28.50736707,29.33,4,112.634341,2214780,1.620278827,None,1.620278827,,,
30,60000,90,2.67,2.656666667,113.056315,8.845149428,138.0532138,140.0326507,138.114601,0.376138232,30.03529435,30.86574655,30.04,3,113.038943,2235701,1.642782808,None,1.642782724,,,
30,60000,90,2.67,2.721666667,112.778033,8.866975007,139.1590907,142.8738034,139.216968,0.367178465,30.69442131,30.86344152,30.71,3,112.760598,2213762,1.626398722,None,1.626398638,,,
30,60000,90,2.67,2.748333333,112.636885,8.878086428,137.8485522,133.164117,137.903628,0.362756059,30.95637056,30.01819284,30.96,3,112.619155,2248098,1.658735407,None,1.658735407,,,
30,60000,90,2.67,2.651666667,112.841196,8.862011707,136.2561278,132.502081,136.317565,0.3768433,29.92172381,29.10119422,29.94,4,112.82169,2247522,1.652933809,None,1.652933809,,,
30,60000,90,2.67,2.846666667,112.27821,8.906447654,137.8735606,135.3322839,137.924819,0.351146149,31.96186378,31.32318501,31.97,4,112.261238,2237707,1.654541052,None,1.654541135,,,
30,60000,90,2.67,2.691666667,112.776955,8.867059764,137.881416,140.325317,137.9476,0.37116404,30.35579705,30.77399381,30.36,4,112.747876,2228424,1.637857585,None,1.637857585,,,
30,60000,90,2.67,2.675,112.933852,8.854740915,137.5946753,137.7704021,137.652372,0.373826868,30.20980541,30.62305296,30.22,4,112.907604,2225685,1.634665807,None,1.634665807,,,
40,60000,90,2.67,2.715,112.548727,8.885040521,136.5389489,134.0799302,136.607791,0.368189995,30.55697938,30.07980356,30.57,4,112.5337,2245730,1.654575873,None,1.65457579,,,
40,60000,90,3.56,3.643333333,111.37866,8.978380598,147.7341454,146.1517149,147.775516,0.274031353,40.57895846,40.80512351,40.54,4,111.362583,2294297,1.751156932,None,1.751156849,,,
40,60000,90,3.56,3.488333333,111.75675,8.948005378,147.4767955,145.7318311,147.521437,0.286517182,38.98447963,38.93932155,38.96,4,111.737905,2267906,1.718446211,None,1.718446128,,,
40,60000,90,3.56,3.49,111.562974,8.96354735,145.9737476,141.8981234,146.017853,0.28644125,38.93547793,37.82234957,38.89,5,111.540397,2275034,1.724659061,None,1.724658978,,,
40,60000,90,3.56,3.63,111.420361,8.975020284,151.7507804,156.7136428,151.796615,0.275417355,40.44559104,41.52892562,40.42,6,111.40146,2274231,1.731932788,None,1.731932788,,,
40,60000,90,3.56,3.598333333,111.797706,8.944727363,150.7388551,153.8203768,150.783937,0.277759451,40.22854121,40.99119963,40.19,5,111.783791,2270225,1.727018829,None,1.727018746,,,
40,60000,90,3.56,3.54,111.254579,8.988394087,148.9149686,152.5476928,148.960181,0.282214835,39.38412097,39.47740113,39.36,4,111.234272,2267005,1.719703098,None,1.719703181,,,
40,60000,90,3.56,3.615,111.424472,8.974689151,148.7128524,149.4719699,148.754035,0.276512122,40.27994663,40.66390041,40.25,5,111.406102,2276991,1.733598129,None,1.733598129,,,
40,60000,90,3.56,3.498333333,111.52643,8.966484447,149.4609568,153.0709172,149.505054,0.285839876,39.01566276,39.28060981,39.01,5,111.504664,2271930,1.722422239,None,1.722422239,,,
40,60000,90,3.56,3.545,111.43565,8.973788909,149.1547467,149.4652341,149.203705,0.281912017,39.50393793,39.91537377,39.48,5,111.417637,2286795,1.738621152,None,1.738621152,,,
50,60000,90,3.56,3.523333333,111.5442,8.965056005,145.6700205,142.1795858,145.712087,0.283644717,39.3007398,38.83632923,39.27,4,111.527372,2280172,1.731396654,None,1.731396737,,,
50,60000,90,4.45,4.455,110.703853,9.033109263,166.9259403,167.8253206,166.958733,0.224327609,49.31856651,49.4201272,49.25,7,110.687617,2301599,1.804100235,None,1.804100151,,,
50,60000,90,4.45,4.551666667,110.302346,9.06599031,170.1935422,174.1669517,170.228623,0.219664142,50.20595115,51.33650677,50.13,8,110.286844,2309768,1.816516369,None,1.816516286,,,
